TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
76011BRRYM3800E	1311209708066	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	BERRYMAN PRODUCTS INC	3800 E RANDOL MILL RD	ARLINGTON	TARRANT	TX	76011	YES	NO	NO	NO								325998						32.75046	-97.04167	055326508		TXD055326508								0		NA												NO	ETORRES@BERRYMANPRODUCTS.COM			NO	 	
76011BRRYM3800E	1311209708078	000075092	DICHLOROMETHANE	TRI	Pounds																		2011	NO	BERRYMAN PRODUCTS INC	3800 E RANDOL MILL RD	ARLINGTON	TARRANT	TX	76011	YES	NO	NO	NO								325998						32.75046	-97.04167	055326508		TXD055326508								0		NA												NO	ETORRES@BERRYMANPRODUCTS.COM			NO	 	
76011BRRYM3800E	1311209708092	000127184	TETRACHLOROETHYLENE	TRI	Pounds																		2011	NO	BERRYMAN PRODUCTS INC	3800 E RANDOL MILL RD	ARLINGTON	TARRANT	TX	76011	YES	NO	NO	NO								325998						32.75046	-97.04167	055326508		TXD055326508								0		NA												NO	ETORRES@BERRYMANPRODUCTS.COM			NO	 	
76011BRRYM3800E	1311209708104	000108883	TOLUENE	TRI	Pounds																		2011	NO	BERRYMAN PRODUCTS INC	3800 E RANDOL MILL RD	ARLINGTON	TARRANT	TX	76011	YES	NO	NO	NO								325998						32.75046	-97.04167	055326508		TXD055326508								0		NA												NO	ETORRES@BERRYMANPRODUCTS.COM			NO	 	
76011BRRYM3800E	1311209708116	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2011	NO	BERRYMAN PRODUCTS INC	3800 E RANDOL MILL RD	ARLINGTON	TARRANT	TX	76011	YES	NO	NO	NO								325998						32.75046	-97.04167	055326508		TXD055326508								0		NA												NO	ETORRES@BERRYMANPRODUCTS.COM			NO	 	
76011BRRYM3800E	1311209708128	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	BERRYMAN PRODUCTS INC	3800 E RANDOL MILL RD	ARLINGTON	TARRANT	TX	76011	YES	NO	NO	NO								325998						32.75046	-97.04167	055326508		TXD055326508								0		NA												NO	ETORRES@BERRYMANPRODUCTS.COM			NO	 	
79008CNCPHSTATE	1311209709625	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	JOHNSON TANK FARM	STATE HWY SPUR 119 N	BORGER	HUTCHINSON	TX	79008	YES	NO	NO	NO								486910						35.720533	-101.423414	078378508								PHILLIPS 66 CO	078378508	0		NA												NO				NO	 	
79008CNCPHSTATE	1311209709601	000106990	1,3-BUTADIENE	TRI	Pounds																		2011	NO	JOHNSON TANK FARM	STATE HWY SPUR 119 N	BORGER	HUTCHINSON	TX	79008	YES	NO	NO	NO								486910						35.720533	-101.423414	078378508								PHILLIPS 66 CO	078378508	0		NA												NO				NO	 	
79008CNCPHSTATE	1311209709613	000071432	BENZENE	TRI	Pounds																		2011	NO	JOHNSON TANK FARM	STATE HWY SPUR 119 N	BORGER	HUTCHINSON	TX	79008	YES	NO	NO	NO								486910						35.720533	-101.423414	078378508								PHILLIPS 66 CO	078378508	0		NA												NO				NO	 	
79008CNCPHSTATE	1311209709637	000115071	PROPYLENE	TRI	Pounds																		2011	NO	JOHNSON TANK FARM	STATE HWY SPUR 119 N	BORGER	HUTCHINSON	TX	79008	YES	NO	NO	NO								486910						35.720533	-101.423414	078378508								PHILLIPS 66 CO	078378508	0		NA												NO				NO	 	
78664BBTTL2820O	1311209714144	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2011	NO	HOSPIRA INC-ROUND ROCK SITE	2820 OAKMONT DR	ROUND ROCK	WILLIAMSON	TX	786641003	YES	NO	NO	NO								326113						30.55905	-97.68606	141588017								HOSPIRA INC	141588017	0		NA												NO	MATT.MEHL@HOSPIRA.COM			NO	 	
77580DYNGY1319H	1311209716125	000071432	BENZENE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716137	000110827	CYCLOHEXANE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716149	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716152	000074851	ETHYLENE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716164	000110543	N-HEXANE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716202	000106990	1,3-BUTADIENE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716176	000115071	PROPYLENE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716188	000108883	TOLUENE	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77580DYNGY1319H	1311209716190	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	TARGA MIDSTREAM SERVICES LP - MONT BELVIEU	10319 HWY 146	MONT BELVIEU	CHAMBERS	TX	77580	YES	NO	NO	NO								211112						29.843056	-94.895278									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716214	000071432	BENZENE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716226	000110827	CYCLOHEXANE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716238	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716240	000074851	ETHYLENE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716253	000110543	N-HEXANE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716265	000115071	PROPYLENE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716277	000108883	TOLUENE	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77547DYNGY12801	1311209716289	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	TARGA DOWNSTREAM LP - GALENA PARK MARINE TERMINAL	12801 AMERICAN PETROLEUM RD	GALENA PARK	HARRIS	TX	77547	YES	NO	NO	NO								424710						29.74098	-95.2123									TARGA RESOURCES INC	138735688	0		NA												NO				NO	 	
77009STHWS1312H	1311209569969	N078	CADMIUM COMPOUNDS	TRI	Pounds																		2011	NO	SOUTHWESTERN PLATING CO INC	1312 HALPERN	HOUSTON	HARRIS	TX	77009	YES	NO	NO	NO								332813						29.788052	-95.354859	008063133								SOUTHWESTERN PLATING CO		22	M1	NORTHSIDE/69TH STREET PLANT CITY OF HOUSTON	2525 SGT. MACIARIO GARCIA	HOUSTON	TX	HARRIS	77020							NO	LEONARDF@SWPLATING.COM			YES	 	
77009STHWS1312H	1311209569983	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	SOUTHWESTERN PLATING CO INC	1312 HALPERN	HOUSTON	HARRIS	TX	77009	YES	NO	NO	NO								332813						29.788052	-95.354859	008063133								SOUTHWESTERN PLATING CO		0		NA												NO	LEONARDF@SWPLATING.COM			NO	 	
77009STHWS1312H	1311209569995	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	SOUTHWESTERN PLATING CO INC	1312 HALPERN	HOUSTON	HARRIS	TX	77009	YES	NO	NO	NO								332813						29.788052	-95.354859	008063133								SOUTHWESTERN PLATING CO		11	M1	NORTHSIDE/69TH STREET PLANT CITY OF HOUSTON	2525 SGT. MACIARIO GARCIA	HOUSTON	TX	HARRIS	77020							NO	LEONARDF@SWPLATING.COM			YES	 	
77590MCLCM24015	1311209572357	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572369	000106990	1,3-BUTADIENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572371	007664417	AMMONIA	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572383	000120127	ANTHRACENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572395	000071432	BENZENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572407	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572419	000092524	BIPHENYL	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572421	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			YES	 	
77590MCLCM24015	1311209572460	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572433	001319773	CRESOL (MIXED ISOMERS)	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572445	000098828	CUMENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572458	000110827	CYCLOHEXANE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572472	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572484	000074851	ETHYLENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572496	000050000	FORMALDEHYDE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572508	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572510	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			YES	 	
77590MCLCM24015	1311209572522	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			YES	 	
77590MCLCM24015	1311209572534	000067561	METHANOL	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572546	000110543	N-HEXANE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572559	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572611	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572573	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			YES	 	
77590MCLCM24015	1311209572585	000085018	PHENANTHRENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572609	000108952	PHENOL	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572635	000115071	PROPYLENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572650	000100425	STYRENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572662	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572674	000108883	TOLUENE	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77590MCLCM24015	1311209572686	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	BP CHEMICAL PLANT TEXAS CITY	2800 FM 519 E	TEXAS CITY	GALVESTON	TX	77590	NO	YES	NO	NO								325192						29.379167	-94.929167	048205231								BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	MICHAEL.MARR@BP.COM			NO	 	
77586STHWS5306H	1311209575481	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	POLY ONE CORP	5306 HWY 146	SEABROOK	HARRIS	TX	77586	YES	NO	NO	NO								325991						29.58838	-95.028858	001943802								POLYONE CORP	800967705	14.9	O 	GULF COAST WASTE DISPOSAL AUTH BAYPORT WASTEWATER TREATMENT	10800 BAY AREA BLVD.	PASADENA	TX	HARRIS	77507							NO	TODD.SALVATO@POLYONE.COM			YES	 	
77586STHWS5306H	1311209575442	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2011	NO	POLY ONE CORP	5306 HWY 146	SEABROOK	HARRIS	TX	77586	YES	NO	NO	NO								325991						29.58838	-95.028858	001943802								POLYONE CORP	800967705	273	O 	GULF COAST WASTE DISPOSAL AUTH BAYPORT WASTEWATER TREATMENT	10800 BAY AREA BLVD.	PASADENA	TX	HARRIS	77507							NO	TODD.SALVATO@POLYONE.COM			YES	 	
77586STHWS5306H	1311209575505	001163195	DECABROMODIPHENYL OXIDE	TRI	Pounds																		2011	NO	POLY ONE CORP	5306 HWY 146	SEABROOK	HARRIS	TX	77586	YES	NO	NO	NO								325991						29.58838	-95.028858	001943802								POLYONE CORP	800967705	137	O 	GULF COAST WASTE DISPOSAL AUTH BAYPORT WASTEWATER TREATMENT	10800 BAY AREA BLVD.	PASADENA	TX	HARRIS	77507							NO	TODD.SALVATO@POLYONE.COM			NO	 	
77586STHWS5306H	1311209575517	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	POLY ONE CORP	5306 HWY 146	SEABROOK	HARRIS	TX	77586	YES	NO	NO	NO								325991						29.58838	-95.028858	001943802								POLYONE CORP	800967705	40.25	O 	GULF COAST WASTE DISPOSAL AUTH BAYPORT WASTEWATER TREATMENT	10800 BAY AREA BLVD.	PASADENA	TX	HARRIS	77507							NO	TODD.SALVATO@POLYONE.COM			YES	 	
77586STHWS5306H	1311209575568	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	POLY ONE CORP	5306 HWY 146	SEABROOK	HARRIS	TX	77586	YES	NO	NO	NO								325991						29.58838	-95.028858	001943802								POLYONE CORP	800967705	186	O 	GULF COAST WASTE DISPOSAL AUTH BAYPORT WASTEWATER TREATMENT	10800 BAY AREA BLVD.	PASADENA	TX	HARRIS	77507							NO	TODD.SALVATO@POLYONE.COM			YES	 	
77507LBMRL13BAY	1311209580378	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	ALBEMARLE CORP BAYPORT PLANT	13000 BAY PARK RD	PASADENA	HARRIS	TX	775071104	YES	NO	NO	NO								325188						29.639444	-95.062778	163861237								ALBEMARLE CORP	825080096	769	M2	GULF COAST WASTE DISPOSAL AUTHORITY	10900 BAY AREA BOULEVARD	PASADENA	TX	HARRIS	77507							NO				YES	 	
77507LBMRL13BAY	1311209580354	007664417	AMMONIA	TRI	Pounds																		2011	NO	ALBEMARLE CORP BAYPORT PLANT	13000 BAY PARK RD	PASADENA	HARRIS	TX	775071104	YES	NO	NO	NO								325188						29.639444	-95.062778	163861237								ALBEMARLE CORP	825080096	7862	M2	GULF COAST WASTE DISPOSAL AUTHORITY	10900 BAY AREA BOULEVARD	PASADENA	TX	HARRIS	77507							NO				NO	 	
