TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
90670PGPND13429	1313211580701	000064186	FORMIC ACID	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		0		NA												NO	PETER.ECKERT@HERAEUS.COM			NO	 	
90670PGPND13429	1313211580725	000302012	HYDRAZINE	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		0		NA												NO	PETER.ECKERT@HERAEUS.COM			NO	 	
90670PGPND13429	1313211580752	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		0		NA												NO	PETER.ECKERT@HERAEUS.COM			NO	 	
90670PGPND13429	1313211580764	007439921	LEAD	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		0		NA												NO	PETER.ECKERT@HERAEUS.COM			YES	 	
90670PGPND13429	1313211580788	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		159503	O 	JOINT WATER POLLUTION CONTROL PLANT	24501 SOUTH FIGUEROA STREET	CARSON	CA	LOS ANGELES	90745							NO	PETER.ECKERT@HERAEUS.COM			NO	 	
90670PGPND13429	1313211580814	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		0		NA												NO	PETER.ECKERT@HERAEUS.COM			NO	 	
90670PGPND13429	1313211580838	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								331492						33.88794	-118.04559	056677503								HERAEUS		0		NA												NO	PETER.ECKERT@HERAEUS.COM			NO	 	
90670TRJNB9440A	1313211582251	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2013	NO	TROJAN BATTERY CO LLC	9440 ANN ST	SANTA FE SPRINGS	LOS ANGELES	CA	906703804			YES	NO	NO	NO								335911						33.95508	-118.05694	008274375								TROJAN BATTERY CO		1	O 	SAN JOSE CREEK WATER RECLAMATION PLANT	1965 WORKMAN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	IPEDROZA@TROJANBATTERY.COM			YES	 	
90670TRJNB9440A	1313211582263	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2013	NO	TROJAN BATTERY CO LLC	9440 ANN ST	SANTA FE SPRINGS	LOS ANGELES	CA	906703804			YES	NO	NO	NO								335911						33.95508	-118.05694	008274375								TROJAN BATTERY CO		0	O 	SAN JOSE CREEK WATER RECLAMATION PLANT	1965 WORKMAN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	IPEDROZA@TROJANBATTERY.COM			YES	 	
90670TRJNB9440A	1313211582275	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	TROJAN BATTERY CO LLC	9440 ANN ST	SANTA FE SPRINGS	LOS ANGELES	CA	906703804			YES	NO	NO	NO								335911						33.95508	-118.05694	008274375								TROJAN BATTERY CO		34	M2	SAN JOSE CREEK WATER RECLAMATION PLANT	1965 WORKMAN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	IPEDROZA@TROJANBATTERY.COM			YES	 	
93631GRDNN11535	1313211582578	007664417	AMMONIA	TRI	Pounds																		2013	NO	GUARDIAN INDUSTRIES CORP	11535 E MOUNTAIN VIEW AVE	KINGSBURG	FRESNO	CA	93631			YES	NO	NO	NO								327211						36.54681	-119.58144	054671169								GUARDIAN INDUSTRIES CORP		0		NA												NO	NRUTTERBUSH@GUARDIAN.COM			NO	 	
93631GRDNN11535	1313211582604	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	GUARDIAN INDUSTRIES CORP	11535 E MOUNTAIN VIEW AVE	KINGSBURG	FRESNO	CA	93631			YES	NO	NO	NO								327211						36.54681	-119.58144	054671169								GUARDIAN INDUSTRIES CORP		.023	M2	SELMA KINGSBURG FOWLER SANITATION DISTRICT	11301 E. CONEJO AVE	KINGSBURG	CA	FRESNO	93631							NO	NRUTTERBUSH@GUARDIAN.COM			YES	 	
92083FRRLC1395A	1313211583226	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2013	NO	FERRO ELECTRONIC MATERIAL SYSTEMS	1395 ASPEN WAY	VISTA	SAN DIEGO	CA	92081			YES	NO	NO	NO								325998						33.13686	-117.24358	013827100								FERRO CORP	004161477	0		NA												NO	MEAGHERD@FERRO.COM			NO	 	
92083FRRLC1395A	1313211583240	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	FERRO ELECTRONIC MATERIAL SYSTEMS	1395 ASPEN WAY	VISTA	SAN DIEGO	CA	92081			YES	NO	NO	NO								325998						33.13686	-117.24358	013827100								FERRO CORP	004161477	0		NA												NO	MEAGHERD@FERRO.COM			YES	 	
92083FRRLC1395A	1313211583253	007440224	SILVER	TRI	Pounds																		2013	NO	FERRO ELECTRONIC MATERIAL SYSTEMS	1395 ASPEN WAY	VISTA	SAN DIEGO	CA	92081			YES	NO	NO	NO								325998						33.13686	-117.24358	013827100								FERRO CORP	004161477	0		NA												NO	MEAGHERD@FERRO.COM			YES	 	
92083FRRLC1395A	1313211583265	000108883	TOLUENE	TRI	Pounds																		2013	NO	FERRO ELECTRONIC MATERIAL SYSTEMS	1395 ASPEN WAY	VISTA	SAN DIEGO	CA	92081			YES	NO	NO	NO								325998						33.13686	-117.24358	013827100								FERRO CORP	004161477	0		NA												NO	MEAGHERD@FERRO.COM			NO	 	
90023FRSTR3137E	1313211583354	000075092	DICHLOROMETHANE	TRI	Pounds																		2013	NO	FOUR STAR CHEMICAL	3137 E 26TH ST	VERNON	LOS ANGELES	CA	90058			YES	NO	NO	NO								325998						34.01336	-118.21571	097460232										0		NA												NO	JULRICH@FOURSTARCHEMICAL.COM			NO	 	
90023FRSTR3137E	1313211583366	000110543	N-HEXANE	TRI	Pounds																		2013	NO	FOUR STAR CHEMICAL	3137 E 26TH ST	VERNON	LOS ANGELES	CA	90058			YES	NO	NO	NO								325998						34.01336	-118.21571	097460232										0		NA												NO	JULRICH@FOURSTARCHEMICAL.COM			NO	 	
90023FRSTR3137E	1313211583378	000108883	TOLUENE	TRI	Pounds																		2013	NO	FOUR STAR CHEMICAL	3137 E 26TH ST	VERNON	LOS ANGELES	CA	90058			YES	NO	NO	NO								325998						34.01336	-118.21571	097460232										0		NA												NO	JULRICH@FOURSTARCHEMICAL.COM			NO	 	
90023FRSTR3137E	1313211583392	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	FOUR STAR CHEMICAL	3137 E 26TH ST	VERNON	LOS ANGELES	CA	90058			YES	NO	NO	NO								325998						34.01336	-118.21571	097460232										0		NA												NO	JULRICH@FOURSTARCHEMICAL.COM			NO	 	
91745LPRNF490FS	1313211583885	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	490 F ST	LEMOORE	KINGS	CA	93245			YES	NO	NO	NO								311513						36.30389	-119.789169	007076664								LEPRINO FOODS CO	007076664	0		NA												NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
91745LPRNF490FS	1313211583911	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	490 F ST	LEMOORE	KINGS	CA	93245			YES	NO	NO	NO								311513						36.30389	-119.789169	007076664								LEPRINO FOODS CO	007076664	0		NA												NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
95376LPRNF2401M	1313211583974	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	2401 MACARTHUR DR	TRACY	SAN JOAQUIN	CA	953761057			YES	NO	NO	NO								311513						37.713183	-121.416366	007076664								LEPRINO FOODS CO	007076664	0		NA												NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
93245LPRNF351NB	1313211583986	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	351 N BELLE HAVEN	LEMOORE	KINGS	CA	932459247			YES	NO	NO	NO								311513						36.300277	-119.812775	007076664								LEPRINO FOODS CO	007076664	0		NA												NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
95376LPRNF2401M	1313211583998	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	2401 MACARTHUR DR	TRACY	SAN JOAQUIN	CA	953761057			YES	NO	NO	NO								311513						37.713183	-121.416366	007076664								LEPRINO FOODS CO	007076664	44891	E2	CITY OF TRACY WASTE WATER TREATMENT PLANT	3900 HOLLY DRIVE	TRACY	CA	SAN JOAQUIN	95304							NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
93245LPRNF351NB	1313211584002	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	351 N BELLE HAVEN	LEMOORE	KINGS	CA	932459247			YES	NO	NO	NO								311513						36.300277	-119.812775	007076664								LEPRINO FOODS CO	007076664	154463	E2	CITY OF LEMOORE	711 W. CINNAMON	LEMOORE	CA	KINGS	93245							NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
95376LPRNF2401M	1313211584014	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	2401 MACARTHUR DR	TRACY	SAN JOAQUIN	CA	953761057			YES	NO	NO	NO								311513						37.713183	-121.416366	007076664								LEPRINO FOODS CO	007076664	0		NA												NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
93245LPRNF351NB	1313211584026	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	LEPRINO FOODS CO	351 N BELLE HAVEN	LEMOORE	KINGS	CA	932459247			YES	NO	NO	NO								311513						36.300277	-119.812775	007076664								LEPRINO FOODS CO	007076664	0		NA												NO	KDEVIGIL@LEPRINOFOODS.COM			NO	 	
90262DVNDS2605I	1313211637436	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	TRIUMPH PROCESSING INC	2588 & 2605 INDUSTRY WAY	LYNWOOD	LOS ANGELES	CA	902624007			YES	NO	NO	NO								332813						33.92348	-118.22696	008321648								TRIUMPH GROUP INC	789947608	8.57	M2	JOINT WATER POLLUTION CONTROL PLANT	24501 SOUTH FIGUEROA STREET	CARSON	CA	LOS ANGELES	90745							NO	EPURINTON@TRIUMPHGROUP.COM			YES	 	
90262DVNDS2605I	1313211637448	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	TRIUMPH PROCESSING INC	2588 & 2605 INDUSTRY WAY	LYNWOOD	LOS ANGELES	CA	902624007			YES	NO	NO	NO								332813						33.92348	-118.22696	008321648								TRIUMPH GROUP INC	789947608	0		NA												NO	EPURINTON@TRIUMPHGROUP.COM			NO	 	
95648GLDDN6017T	1313211637956	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	GLADDING MCBEAN	601 7TH ST	LINCOLN	PLACER	CA	95648			YES	NO	NO	NO								327123						38.89447	-121.291594	129071838								PACIFIC COAST BUILDING PRODUCTS	129071838	0		NA												NO	JERRY.STACY@PACCOAST.COM			YES	 	
95648GLDDN6017T	1313211637968	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	GLADDING MCBEAN	601 7TH ST	LINCOLN	PLACER	CA	95648			YES	NO	NO	NO								327123						38.89447	-121.291594	129071838								PACIFIC COAST BUILDING PRODUCTS	129071838	0		NA												NO	JERRY.STACY@PACCOAST.COM			NO	 	
95648GLDDN6017T	1313211637970	007439921	LEAD	TRI	Pounds																		2013	NO	GLADDING MCBEAN	601 7TH ST	LINCOLN	PLACER	CA	95648			YES	NO	NO	NO								327123						38.89447	-121.291594	129071838								PACIFIC COAST BUILDING PRODUCTS	129071838	0		NA												NO	JERRY.STACY@PACCOAST.COM			YES	 	
95648GLDDN6017T	1313211637982	007439976	MERCURY	PBT	Pounds																		2013	NO	GLADDING MCBEAN	601 7TH ST	LINCOLN	PLACER	CA	95648			YES	NO	NO	NO								327123						38.89447	-121.291594	129071838								PACIFIC COAST BUILDING PRODUCTS	129071838	0		NA												NO	JERRY.STACY@PACCOAST.COM			YES	 	
91311LVLDX92MAS	1313211638503	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	LEVLAD	9200 MASON AVE	CHATSWORTH	LOS ANGELES	CA	91311			YES	NO	NO	NO								325620						34.2375	-118.57979	076245109								ARBONNE INTERNATIONAL HOLDCO INC		2975	C 	D.C. TILLMAN WATER RECLAMATION PLANT	6100 WOODLEY AVENUE	VAN NUYS	CA	LOS ANGELES	91406							NO	JKARPER@LEVLAD.COM			NO	 	
9211WLLMNX52ILL	1313211639137	000075058	ACETONITRILE	TRI	Pounds																		2013	NO	ILLUMINA	5200 ILLUMINA WAY	SAN DIEGO	SAN DIEGO	CA	92122			YES	NO	NO	NO								334516						32.88702	-117.17416	033305264										0		NA												NO	INFO@ILLUMINA.COM			NO	 	
9211WLLMNX52ILL	1313211639149	000075092	DICHLOROMETHANE	TRI	Pounds																		2013	NO	ILLUMINA	5200 ILLUMINA WAY	SAN DIEGO	SAN DIEGO	CA	92122			YES	NO	NO	NO								334516						32.88702	-117.17416	033305264										0		NA												NO	INFO@ILLUMINA.COM			NO	 	
90040QNLLN5909E	1313211639303	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	EXIDE TECHNOLOGIES	5909 E RANDOLPH ST	COMMERCE	LOS ANGELES	CA	900403416			YES	NO	NO	NO								335911						33.97897	-118.15962	836503441								EXIDE TECHNOLOGIES	038009866	0		NA												NO				YES	 	
90058GNBNC2717S	1313211639315	007440360	ANTIMONY	TRI	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	108	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM			YES	 	
90058GNBNC2717S	1313211639327	007440382	ARSENIC	TRI	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	5	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM			YES	 	
90058GNBNC2717S	1313211639339	007440439	CADMIUM	TRI	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	389	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM			YES	 	
90058GNBNC2717S	1313211639341	007440473	CHROMIUM	TRI	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	2	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM			YES	 	
90058GNBNC2717S	1313211639354	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	0		NA												NO	ED.MOPAS@EXIDE.COM			NO	 	
90058GNBNC2717S	1313211639378	007439976	MERCURY	PBT	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	.018	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM			YES	 	
90058GNBNC2717S	1313211639380	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	0		NA												NO	ED.MOPAS@EXIDE.COM			NO	 	
90058GNBNC2717S	1313211639392	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	10	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM			YES	 	
90802LNGBC1004P	1313211639594	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639618	000071432	BENZENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639632	000092524	BIPHENYL	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639657	007782505	CHLORINE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639669	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639671	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			YES	 	
90802LNGBC1004P	1313211639683	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			YES	 	
90802LNGBC1004P	1313211639695	000110543	N-HEXANE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639707	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639719	007440020	NICKEL	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			YES	 	
90802LNGBC1004P	1313211639721	000085018	PHENANTHRENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639733	000108952	PHENOL	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639745	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639758	000100425	STYRENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639760	000108883	TOLUENE	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90802LNGBC1004P	1313211639772	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	CHEMOIL CORP	1004 PIER F AVE	LONG BEACH	LOS ANGELES	CA	90802			YES	NO	NO	NO								424710						33.751629	-118.208842	061697470										0		NA												NO	SAMPSON.TANG@CHEMOIL.COM			NO	 	
90745HCKMN900WA	1313211640065	007440473	CHROMIUM	TRI	Pounds																		2013	NO	HUCK INTERNATIONAL INC DBA ALCOA FASTENING SYSTEMS	900 WATSON CENTER RD	CARSON	LOS ANGELES	CA	90745			YES	NO	NO	NO								332722						33.82014	-118.25893	066701889								ALCOA INC	001339472	0	O 	LOS ANGELES COUNTY SANITATION - JWPCP	24501 S. FIGUEROA STREET	CARSON	CA	LOS ANGELES	90745							NO	WILLIAM.CARRIGAN@ALCOA.COM			YES	 	
90745HCKMN900WA	1313211640077	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	HUCK INTERNATIONAL INC DBA ALCOA FASTENING SYSTEMS	900 WATSON CENTER RD	CARSON	LOS ANGELES	CA	90745			YES	NO	NO	NO								332722						33.82014	-118.25893	066701889								ALCOA INC	001339472	57700	C 	LOS ANGELES COUNTY SANITATION - JWPCP	24501 S. FIGUEROA STREET	CARSON	CA	LOS ANGELES	90745							NO	WILLIAM.CARRIGAN@ALCOA.COM			NO	 	
90745HCKMN900WA	1313211640089	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	HUCK INTERNATIONAL INC DBA ALCOA FASTENING SYSTEMS	900 WATSON CENTER RD	CARSON	LOS ANGELES	CA	90745			YES	NO	NO	NO								332722						33.82014	-118.25893	066701889								ALCOA INC	001339472	0	M2	LOS ANGELES COUNTY SANITATION - JWPCP	24501 S. FIGUEROA STREET	CARSON	CA	LOS ANGELES	90745							NO	WILLIAM.CARRIGAN@ALCOA.COM			NO	 	
92069SMTML915AR	1313211640178	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	SUMITOMO ELECTRIC INTERCONNECT PRODUCTS INC	915 ARMORLITE DR	SAN MARCOS	SAN DIEGO	CA	92069			YES	NO	NO	NO								325991						33.144137	-117.182251	131597296										0		NA												NO	HJOHNSON@SEIPUSA.COM			NO	 	
90224WNSCR1501N	1313211691858	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	OWENS CORNING ROOFING & ASPHALT LLC	1501 N TAMARIND AVE	COMPTON	LOS ANGELES	CA	90222			YES	NO	NO	NO								324122	324121					33.90761	-118.22289	008324568	044513765							OWENS CORNING	001317452	0		NA												NO	TIM.HELLEM@OWENSCORNING.COM			NO	 	
