REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	89803BLDMN70MIL	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803	YES	NO	NO	NO								212221						0	0	941267115								BARRICK GOLD CORP	020917170	1311209239894	N420	LEAD COMPOUNDS	PBT	Pounds																		755805.74	1137472.572	1100045.1	1100045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3.91	NA	NA																															0	47.74	45	45	755805.64	1137424.81	1100000	1100000	0	0	0	0	.1	.022	.1	.1	NO	DHUEBNER@BARRICK.COM			YES	 	
2011	NO	89803BLDMN70MIL	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803	YES	NO	NO	NO								212221						0	0	941267115								BARRICK GOLD CORP	020917170	1311209239870	N100	COPPER COMPOUNDS	TRI	Pounds																		713.94	782.02	775	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3.91	NA	NA																															.1	96	95	95	713.84	686.02	680	680	0	0	0	0	0	0	0	0	NO	DHUEBNER@BARRICK.COM			YES	 	
2011	NO	89803BLDMN70MIL	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803	YES	NO	NO	NO								212221						0	0	941267115								BARRICK GOLD CORP	020917170	1311209239868	N020	ARSENIC COMPOUNDS	TRI	Pounds																		0	84358457.01	84000000	84000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	84358457.01	84000000	84000000	0	0	0	0	0	0	0	0	NO	DHUEBNER@BARRICK.COM			YES	 	
2011	NO	89803BLDMN70MIL	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803	YES	NO	NO	NO								212221						0	0	941267115								BARRICK GOLD CORP	020917170	1311209239957	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		421.8	340	340	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	1	1		3.91	NA	NA																															0	0	0	0	421.8	340	340	340	0	0	0	0	0	0	0	0	NO	DHUEBNER@BARRICK.COM			NO	 	
2011	NO	89803BLDMN70MIL	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803	YES	NO	NO	NO								212221						0	0	941267115								BARRICK GOLD CORP	020917170	1311209239920	N511	NITRATE COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	5	5	5		3.91	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DHUEBNER@BARRICK.COM			NO	 	
2011	NO	89822NWMNT25MIL	NEWMONT MINING CORP - CARLIN NORTH AREA	25 MILES N OF CARLIN	CARLIN	EUREKA	NV	898220669	YES	NO	NO	NO								212221						40.954445	-116.363609	188373435								NEWMONT MINING CORP		1311209759467	N106	CYANIDE COMPOUNDS	TRI	Pounds																		0	4100	4100	4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	0	4100	4100	4100	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			NO	 	
2011	NO	89822NWMNT25MIL	NEWMONT MINING CORP - CARLIN NORTH AREA	25 MILES N OF CARLIN	CARLIN	EUREKA	NV	898220669	YES	NO	NO	NO								212221						40.954445	-116.363609	188373435								NEWMONT MINING CORP		1311209759455	007664417	AMMONIA	TRI	Pounds																		24000	4100	4100	4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	24000	4100	4100	4100	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			NO	 	
2011	NO	89822NWMNT25MIL	NEWMONT MINING CORP - CARLIN NORTH AREA	25 MILES N OF CARLIN	CARLIN	EUREKA	NV	898220669	YES	NO	NO	NO								212221						40.954445	-116.363609	188373435								NEWMONT MINING CORP		1311209759481	N458	MERCURY COMPOUNDS	PBT	Pounds																		110172.4	150131	150000	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	110172.4	150131	150000	150000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			YES	 	
2011	NO	89822NWMNT25MIL	NEWMONT MINING CORP - CARLIN NORTH AREA	25 MILES N OF CARLIN	CARLIN	EUREKA	NV	898220669	YES	NO	NO	NO								212221						40.954445	-116.363609	188373435								NEWMONT MINING CORP		1311209759479	N420	LEAD COMPOUNDS	PBT	Pounds																		0	840186.7	840000	840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	3.7	0	0	0	840183	840000	840000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			YES	 	
2011	NO	89822NWMNT25MIL	NEWMONT MINING CORP - CARLIN NORTH AREA	25 MILES N OF CARLIN	CARLIN	EUREKA	NV	898220669	YES	NO	NO	NO								212221						40.954445	-116.363609	188373435								NEWMONT MINING CORP		1311209759493	N511	NITRATE COMPOUNDS	TRI	Pounds																		0	1200	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	0	1200	1200	1200	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			NO	 	
2011	NO	89822NWMNT25MIL	NEWMONT MINING CORP - CARLIN NORTH AREA	25 MILES N OF CARLIN	CARLIN	EUREKA	NV	898220669	YES	NO	NO	NO								212221						40.954445	-116.363609	188373435								NEWMONT MINING CORP		1311209759505	N982	ZINC COMPOUNDS	TRI	Pounds																		130011	72001	72000	72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															4	0	0	0	130007	72001	72000	72000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			YES	 	
2011	NO	89408NVDCMHWYI8	NEVADA CEMENT CO	INTERSTATE 80, EXIT 46	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								327310						39.616667	-119.25	044285206								EAGLE MATERIALS INC		1311209663499	007439921	LEAD	TRI	Pounds																		31	32	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	31	32	33	33	0	0	0	0	0	0	0	0	NO	JSELLS@NEVADACEMENT.COM			YES	 	
2011	NO	89408NVDCMHWYI8	NEVADA CEMENT CO	INTERSTATE 80, EXIT 46	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								327310						39.616667	-119.25	044285206								EAGLE MATERIALS INC		1311209663501	007439976	MERCURY	PBT	Pounds																		10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	NO	JSELLS@NEVADACEMENT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761117	N511	NITRATE COMPOUNDS	TRI	Pounds																		48310	17000	17000	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	48310	17000	17000	17000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			NO	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761131	000115071	PROPYLENE	TRI	Pounds																		0	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	100	100	100	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			NO	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761143	N982	ZINC COMPOUNDS	TRI	Pounds																		1844281	769766	774500	774500	0	0	0	0	0	0	0	0	0	0	13	13	370	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	4500	4500	4500	1844281	765266	770000	770000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761093	N458	MERCURY COMPOUNDS	PBT	Pounds																		34499.2	40023.3	40110	40110	0	0	0	0	0	0	0	0	0	0	63	63	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	111.7	110	110	34499.2	39911.6	40000	40000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761055	N020	ARSENIC COMPOUNDS	TRI	Pounds																		1053728	3117663	3112000	3112000	0	0	0	0	0	0	0	0	0	0	1100	1100	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	12000	12000	12000	1053728	3105663	3100000	3100000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761129	007697372	NITRIC ACID	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140000	140000	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			NO	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761105	N495	NICKEL COMPOUNDS	TRI	Pounds																		392481	187562	192300	192300	0	0	0	0	0	0	0	0	0	0	150	150	167790	0	170000	170000	0	0	0	0	0	0	0	0		1	NA	NA																															0	2300	2300	2300	392481	185262	190000	190000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761081	N420	LEAD COMPOUNDS	PBT	Pounds																		25849.4	31354.3	31300	31300	0	0	0	0	0	0	0	0	0	0	17	17	17971.2	0	18000	18000	0	0	0	0	0	0	0	0		1	NA	NA																															0	298.2	300	300	25849.4	31056.1	31000	31000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761030	007664417	AMMONIA	TRI	Pounds																		160000	210	210	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	160000	210	210	210	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			NO	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761067	N100	COPPER COMPOUNDS	TRI	Pounds																		833407	540528	541400	541400	0	0	0	0	0	0	0	0	0	0	67	67	7238	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	1400	1400	1400	833407	539128	540000	540000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761042	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		31001	36370	36370	36370	0	0	0	0	0	0	0	0	0	0	360	360	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	370	370	370	31001	36000	36000	36000	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			YES	 	
2011	NO	89801JRRTT50MIL	JERRITT CANYON MINE	50 MILES N ELKO NV STATE RT 225	ELKO	ELKO	NV	89801	YES	NO	NO	NO								212221						41.409167	-115.905	842340528								YUKON NEVADA GOLD		1311209761079	N106	CYANIDE COMPOUNDS	TRI	Pounds																		9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	9700	0	0	0	0	0	0	0	0	0	0	0	NO	JBARTA@JERRITT.COM			NO	 	
2011	NO	89408SHRWN1891D	SHERWIN-WILLIAMS CO	1891 DUFFY RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								325510						39.61739	-119.20762									THE SHERWIN-WILLIAMS CO	004206397	1311209589530	055406536	3-IODO-2-PROPYNYL BUTYLCARBAMATE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			NO	 	
2011	NO	89408SHRWN1891D	SHERWIN-WILLIAMS CO	1891 DUFFY RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								325510						39.61739	-119.20762									THE SHERWIN-WILLIAMS CO	004206397	1311209589593	000108054	VINYL ACETATE	TRI	Pounds																		537	330	360	378	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	8	175	191	201		1.07	NA	NA																															0	0	0	0	323	330	360	378	214	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			NO	 	
2011	NO	89408SHRWN1891D	SHERWIN-WILLIAMS CO	1891 DUFFY RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								325510						39.61739	-119.20762									THE SHERWIN-WILLIAMS CO	004206397	1311209589555	000107211	ETHYLENE GLYCOL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			NO	 	
2011	NO	89408SHRWN1891D	SHERWIN-WILLIAMS CO	1891 DUFFY RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								325510						39.61739	-119.20762									THE SHERWIN-WILLIAMS CO	004206397	1311209589542	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			NO	 	
2011	NO	89408SHRWN1891D	SHERWIN-WILLIAMS CO	1891 DUFFY RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								325510						39.61739	-119.20762									THE SHERWIN-WILLIAMS CO	004206397	1311209589567	007439921	LEAD	TRI	Pounds																		1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3	.3	.4	.4	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			YES	 	
2011	NO	89408SHRWN1891D	SHERWIN-WILLIAMS CO	1891 DUFFY RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								325510						39.61739	-119.20762									THE SHERWIN-WILLIAMS CO	004206397	1311209589617	N982	ZINC COMPOUNDS	TRI	Pounds																		1796	126	137	144	0	0	0	0	0	0	0	0	0	0	0	0	504	574	626	658	0	0	0	0	0	0	0	0		1.06	NA	NA																															0	0	0	0	70	74	81	85	1687	0	0	0	39	52	56	59	NO	RSTHOMAS@SHERWIN.COM			YES	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209845496	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		8976746	3100238	3100000	3100000	0	0	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.87	NA	NA																															13	0	0	0	8976733	3100238	3100000	3100000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM	RR4		YES	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209762335	N078	CADMIUM COMPOUNDS	TRI	Pounds																		0	16024	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.87	NA	NA																															0	0	0	0	0	16024	16000	16000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			YES	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209845561	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		0	96000	96000	96000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870000	870000	870000	0	0	0	0		.87	NA	NA																															0	0	0	0	0	96000	96000	96000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM	RR4		NO	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209762350	N096	COBALT COMPOUNDS	TRI	Pounds																		123865	120002	120000	120000	0	0	0	0	0	0	0	0	9800	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0		.87	NA	NA																															3	0	0	0	123862	120002	120000	120000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			YES	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209762501	N982	ZINC COMPOUNDS	TRI	Pounds																		1454501	2060062	2060000	2060000	0	0	0	0	0	0	0	0	900	0	0	0	.02	1700	1700	1700	0	0	0	0	0	0	0	0		.87	NA	NA																															32	0	0	0	1454469	2060062	2060000	2060000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM			YES	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209857604	N770	VANADIUM COMPOUNDS	TRI	Pounds																		360637	510009	510000	510000	0	0	0	0	0	0	0	0	34	0	0	0	0	930	930	930	0	0	0	0	0	0	0	0		.87	NA	NA																															0	0	0	0	360637	510009	510000	510000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM	RR4		YES	 	
2011	NO	89414NWMNT35MIL	NEWMONT MINING CORP TWIN CREEKS MINE	35 MILES NE OF GOLCONDA	GOLCONDA	HUMBOLDT	NV	89414	YES	NO	NO	NO								212221						41.23	-117.152777	042786921								NEWMONT MINING CORP	188373435	1311209845534	N511	NITRATE COMPOUNDS	TRI	Pounds																		63796	48900	49000	49000	0	0	0	0	0	0	0	0	350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.87	NA	NA																															0	0	0	0	63796	48900	49000	49000	0	0	0	0	0	0	0	0	NO	MARY.KORPI@NEWMONT.COM	RR4		NO	 	
