TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
58554MCLCMNORTH	1307205950621	007664417	AMMONIA	TRI	Pounds																		2007	NO	TESORO REFINING & MARKETING CO - MANDAN REFINERY	900 OLD RED TRAIL NE	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.846111	-100.87944									TESORO CORP	008133480	0														NO	LPETERSON@TSOCORP.COM			NO	
58554MCLCMNORTH	1307205950633	000106990	1,3-BUTADIENE	TRI	Pounds																		2007	NO	TESORO REFINING & MARKETING CO - MANDAN REFINERY	900 OLD RED TRAIL NE	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.846111	-100.87944									TESORO CORP	008133480	0														NO	LPETERSON@TSOCORP.COM			NO	
58554MCLCMNORTH	1307205950645	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	TESORO REFINING & MARKETING CO - MANDAN REFINERY	900 OLD RED TRAIL NE	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.846111	-100.87944									TESORO CORP	008133480	0														NO	LPETERSON@TSOCORP.COM			NO	
58554MCLCMNORTH	1307206127401	000115071	PROPYLENE	TRI	Pounds																		2007	NO	TESORO REFINING & MARKETING CO - MANDAN REFINERY	900 OLD RED TRAIL NE	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.846111	-100.87944									TESORO CORP	008133480	0														NO	LPETERSON@TSOCORP.COM	RR5		NO	
58554MCLCMNORTH	1307206127413	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	TESORO REFINING & MARKETING CO - MANDAN REFINERY	900 OLD RED TRAIL NE	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.846111	-100.87944									TESORO CORP	008133480	0														NO	LPETERSON@TSOCORP.COM	RR5		NO	
58554RMHSKHWY18	1307205627413	N040	BARIUM COMPOUNDS	TRI	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			YES	
58554RMHSKHWY18	1307205627425	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			NO	
58554RMHSKHWY18	1307205627437	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			NO	
58554RMHSKHWY18	1307205627449	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			NO	
58554RMHSKHWY18	1307205627452	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			YES	
58554RMHSKHWY18	1307205627464	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			YES	
58554RMHSKHWY18	1307205627476	N458	MERCURY COMPOUNDS	PBT	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			YES	
58554RMHSKHWY18	1307205627488	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			NO	
58554RMHSKHWY18	1307205627490	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO														46.8669	-100.8839									MDU RESOURCES GROUP INC	006962286	0														NO	DAN.SHARP@MDURESOURCES.COM			NO	
58571LLNDL3901H	1307205594056	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594068	N040	BARIUM COMPOUNDS	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594070	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594082	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594094	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams	.4	0	0	.29	.29	12.36	29.59	6.24	.46	4.29	6.3	.92	.86	3.09	20.26	5.55	9.1	2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			NO	
58571LLNDL3901H	1307205594106	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			NO	
58571LLNDL3901H	1307205594118	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			NO	
58571LLNDL3901H	1307205594120	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594132	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594144	N458	MERCURY COMPOUNDS	PBT	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594169	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			NO	
58571LLNDL3901H	1307205594171	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58571LLNDL3901H	1307205594195	N495	NICKEL COMPOUNDS	TRI	Pounds																		2007	NO	BASIN ELECTRIC  LELAND OLDS STATION	3901 HWY 200A	STANTON	MERCER	ND	585719417	YES	NO	NO	NO														47.281667	-101.319444	003868007										0														NO	BERIKSEN@BEPC.COM			YES	
58576BLFLN28413	1307205760681	000075070	ACETALDEHYDE	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576BLFLN28413	1307205760693	000107028	ACROLEIN	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576BLFLN28413	1307205760705	007664417	AMMONIA	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576BLFLN28413	1307205760717	000071432	BENZENE	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576BLFLN28413	1307205760729	000064186	FORMIC ACID	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576BLFLN28413	1307205760743	000067561	METHANOL	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576BLFLN28413	1307205760770	000110543	N-HEXANE	TRI	Pounds																		2007	NO	BLUE FLINT ETHANOL	2841 3RD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.377222	-101.15222	624404500								HEADWATERS INC.	786105701	0														NO	NA			NO	
58576FLKRK3MILE	1307205784349	007664417	AMMONIA	TRI	Pounds																		2007	NO	FALKIRK MINING CO	2801 1ST ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.402222	-101.145833	010828333								NACCO INDUSTRIES	060405399	0														NO	DAVID.STRALEY@FALKIRK.COM			NO	
58576GRTRV28753	1307206132577	007782505	CHLORINE	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132589	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132591	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132603	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132615	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132627	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132639	N040	BARIUM COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132641	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132654	N096	COBALT COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132666	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132678	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132680	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132692	N458	MERCURY COMPOUNDS	PBT	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132704	N495	NICKEL COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132716	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132728	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		YES	
58576GRTRV28753	1307206132730	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132742	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams	4.78	0	3.04	1.28	1.48	3.91	.46	.48	.46	7.6	12.16	56.44	.89	1.61	0	4.56	.85	2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132755	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58576GRTRV28753	1307206132767	007664417	AMMONIA	TRI	Pounds																		2007	NO	GREAT RIVER ENERGY COAL CREEK STATION	2875 THIRD ST SW	UNDERWOOD	MCLEAN	ND	58576	YES	NO	NO	NO														47.221749	-101.09318	047664649										0														NO	DSTOCKDILL@GRENERGY.COM	RR5		NO	
58601CHMPN6040T	1307206002558	000067561	METHANOL	TRI	Pounds																		2007	NO	CHAMPION TECHNOLOGIES INC.	60 40TH ST W	DICKINSON	STARK	ND	58601	YES	NO	NO	NO														46.875308	-102.843481	047332176								CHAMPION TECHNOLOGIES INC.	008204580	0														NO	BRIAN.FRIEDMAN@CHAMP-TECH.COM			NO	
58601HCDYC10021	1307205532346	000067561	METHANOL	TRI	Pounds																		2007	NO	BRENNTAG PACIFIC INC	10021 63RD AVE	DICKINSON	STARK	ND	58601	YES	NO	NO	NO														46.948511	-102.794091	145245192								BRENNTAG PACIFIC INC	145245192	0														NO	STHOMPSON@BENNTAG.COM			NO	
58652RDTRL3682H	1307205869237	000075070	ACETALDEHYDE	TRI	Pounds																		2007	NO	RED TRAIL ENERGY LLC	3682 HWY 8 S	RICHARDTON	STARK	ND	58652	YES	NO	NO	NO														46.878333	-102.2968											0														NO	ED@REDTRAILENERGY.COM			NO	
58652RDTRL3682H	1307205869249	007664417	AMMONIA	TRI	Pounds																		2007	NO	RED TRAIL ENERGY LLC	3682 HWY 8 S	RICHARDTON	STARK	ND	58652	YES	NO	NO	NO														46.878333	-102.2968											0														NO	ED@REDTRAILENERGY.COM			NO	
58652RDTRL3682H	1307205869264	007782505	CHLORINE	TRI	Pounds																		2007	NO	RED TRAIL ENERGY LLC	3682 HWY 8 S	RICHARDTON	STARK	ND	58652	YES	NO	NO	NO														46.878333	-102.2968											0														NO	ED@REDTRAILENERGY.COM			NO	
58652RDTRL3682H	1307205869290	000064186	FORMIC ACID	TRI	Pounds																		2007	NO	RED TRAIL ENERGY LLC	3682 HWY 8 S	RICHARDTON	STARK	ND	58652	YES	NO	NO	NO														46.878333	-102.2968											0														NO	ED@REDTRAILENERGY.COM			NO	
58652RDTRL3682H	1307205869302	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	RED TRAIL ENERGY LLC	3682 HWY 8 S	RICHARDTON	STARK	ND	58652	YES	NO	NO	NO														46.878333	-102.2968											0														NO	ED@REDTRAILENERGY.COM			NO	
58652RDTRL3682H	1307205869314	000110543	N-HEXANE	TRI	Pounds																		2007	NO	RED TRAIL ENERGY LLC	3682 HWY 8 S	RICHARDTON	STARK	ND	58652	YES	NO	NO	NO														46.878333	-102.2968											0														NO	ED@REDTRAILENERGY.COM			NO	
58705SRFRC32PEA	1307205663711	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. AIR FORCE MINOT AFB ND	320 PEACEKEEPER PL ATTN: 5 CES/CEV	MINOT AFB	WARD	ND	58705	YES	NO	YES	NO														48.438611	-101.311111									U.S. DEPARTMENT OF DEFENSE		0														YES	V35BW.PA@MINOT.AF.MIL			YES	
58790MDWSTRTE2B	1307206010151	000067561	METHANOL	TRI	Pounds																		2007	NO	ADM PROCESSING	1388 HWY 97	VELVA	MCHENRY	ND	58790	YES	NO	NO	NO														48.02253	-100.882828	781701222								ARCHER DANIELS MIDLAND	001307586	0														NO	MARK_CALMES@ADMWORLD.COM			NO	
58790MDWSTRTE2B	1307206010163	000110543	N-HEXANE	TRI	Pounds																		2007	NO	ADM PROCESSING	1388 HWY 97	VELVA	MCHENRY	ND	58790	YES	NO	NO	NO														48.02253	-100.882828	781701222								ARCHER DANIELS MIDLAND	001307586	0														NO	MARK_CALMES@ADMWORLD.COM			NO	
58802SBNMT1512T	1307205479595	007439921	LEAD	PBT	Pounds																		2007	NO	SABIN METAL WEST CORP	15 12TH AVE E	WILLISTON	WILLIAMS	ND	588011347	YES	NO	NO	NO														48.143357	-103.603917	001213305								SABIN METAL CORP	001213305	0														NO	GENE@SABINWEST.COM			YES	
58075MNNDK7525R	1307205255223	000075070	ACETALDEHYDE	TRI	Pounds																		2007	NO	MINN-DAK FARMERS COOPERATIVE	7525 RED RIVER RD	WAHPETON	RICHLAND	ND	580759698	NO	YES	NO	NO														46.3375	-96.634717	066532086	615195088	NDD066532086		ND0024368						0														NO	SJOHNSON@MDFARMERSCOOP.COM			NO	
58075MNNDK7525R	1307205255235	007664417	AMMONIA	TRI	Pounds																		2007	NO	MINN-DAK FARMERS COOPERATIVE	7525 RED RIVER RD	WAHPETON	RICHLAND	ND	580759698	NO	YES	NO	NO														46.3375	-96.634717	066532086	615195088	NDD066532086		ND0024368						0														NO	SJOHNSON@MDFARMERSCOOP.COM			NO	
58075MNNDK7525R	1307205255247	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2007	NO	MINN-DAK FARMERS COOPERATIVE	7525 RED RIVER RD	WAHPETON	RICHLAND	ND	580759698	NO	YES	NO	NO														46.3375	-96.634717	066532086	615195088	NDD066532086		ND0024368						0														NO	SJOHNSON@MDFARMERSCOOP.COM			NO	
58075MNNDK7525R	1307205255250	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	MINN-DAK FARMERS COOPERATIVE	7525 RED RIVER RD	WAHPETON	RICHLAND	ND	580759698	NO	YES	NO	NO														46.3375	-96.634717	066532086	615195088	NDD066532086		ND0024368						0														NO	SJOHNSON@MDFARMERSCOOP.COM			YES	
58075MNNDK7525R	1307205255262	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	MINN-DAK FARMERS COOPERATIVE	7525 RED RIVER RD	WAHPETON	RICHLAND	ND	580759698	NO	YES	NO	NO														46.3375	-96.634717	066532086	615195088	NDD066532086		ND0024368						0														NO	SJOHNSON@MDFARMERSCOOP.COM			NO	
58102PHNXN14414	1307206138873	N120	DIISOCYANATES	TRI	Pounds																		2007	NO	PHOENIX INTERNATIONAL	1441 44TH ST NW	FARGO	CASS	ND	58102	YES	NO	NO	NO														46.895319	-96.859705	188853428								JOHN DEERE	005267471	0														NO	LEVOSROGERA@JOHNDEERE.COM			NO	
58102PHNXN14414	1307206138885	007439921	LEAD	PBT	Pounds																		2007	NO	PHOENIX INTERNATIONAL	1441 44TH ST NW	FARGO	CASS	ND	58102	YES	NO	NO	NO														46.895319	-96.859705	188853428								JOHN DEERE	005267471	0	M2													NO	LEVOSROGERA@JOHNDEERE.COM			YES	
58102NRTHR38011	1307205559572	007439965	MANGANESE	TRI	Pounds																		2007	NO	NORTHERN PLAINS STEEL CO	3801 15TH AVE N	FARGO	CASS	ND	58103	YES	NO	NO	NO														46.896141	-96.840618									OWEN INDUSTRIES INC.	107598963	250	O 	CITY OF FARGO PUBLIC WORKS	3400 BROADWAY	FARGO	ND	CASS	58102							NO	BJOHNSON@OWENIND.COM			YES	
