TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
19809DPNTD104HA	1311209559703	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559905	007550450	TITANIUM TETRACHLORIDE	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559893	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559842	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559855	029082744	OCTACHLOROSTYRENE	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559816	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559778	008001589	CREOSOTE	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559867	000608935	PENTACHLOROBENZENE	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559792	000118741	HEXACHLOROBENZENE	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559766	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559931	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559881	001336363	POLYCHLORINATED BIPHENYLS	PBT	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559715	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19809DPNTD104HA	1311209559739	007782505	CHLORINE	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559879	000075445	PHOSGENE	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559804	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			NO	 	
19809DPNTD104HA	1311209559828	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	DUPONT EDGE MOOR	104 HAY RD	EDGEMOOR	NEW CASTLE	DE	19809	YES	NO	NO	NO								325131						39.747722	-75.497972	154407845								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	RICHARD.A.STRAITMAN@USA.DUPONT.COM			YES	 	
19701KNCRP1100G	1311209148295	007440508	COPPER	TRI	Pounds																		2011	NO	ARLON LLC	1100 GOVERNOR LEA RD	BEAR	NEW CASTLE	DE	19701	YES	NO	NO	NO								326130	326299					39.60343	-75.66179	849382411								HANDY & HARMON	849382411	0		NA												NO	BCARINI@ARLON-MED.COM			YES	 	
19701KNCRP1100G	1311209148307	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	ARLON LLC	1100 GOVERNOR LEA RD	BEAR	NEW CASTLE	DE	19701	YES	NO	NO	NO								326130	326299					39.60343	-75.66179	849382411								HANDY & HARMON	849382411	0		NA												NO	BCARINI@ARLON-MED.COM			NO	 	
19701KNCRP1100G	1311209148319	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	ARLON LLC	1100 GOVERNOR LEA RD	BEAR	NEW CASTLE	DE	19701	YES	NO	NO	NO								326130	326299					39.60343	-75.66179	849382411								HANDY & HARMON	849382411	0		NA												NO	BCARINI@ARLON-MED.COM			NO	 	
19713CHRMD9TYLE	1311209038734	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	CHROME DEPOSIT CORP	9 TYLER WAY	NEWARK	NEW CASTLE	DE	19713	YES	NO	NO	NO								332813						39.65461	-75.7226	622296275								CHROME DEPOSIT CORP		0		NA												NO				YES	 	
19713CHRMD9TYLE	1311209038746	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	CHROME DEPOSIT CORP	9 TYLER WAY	NEWARK	NEW CASTLE	DE	19713	YES	NO	NO	NO								332813						39.65461	-75.7226	622296275								CHROME DEPOSIT CORP		0		NA												NO				YES	 	
19973SCJHN100IN	1311209256926	000141322	BUTYL ACRYLATE	TRI	Pounds																		2011	NO	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325211						38.65744	-75.62121	147245385								BASF CORP	071014385	0	M2	SEAFORD MUNICIPAL WASTE WATER	302 E. KING STREET	SEAFORD	DE	SUSSEX	19973							NO				NO	 	
19973SCJHN100IN	1311209256953	000080626	METHYL METHACRYLATE	TRI	Pounds																		2011	NO	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325211						38.65744	-75.62121	147245385								BASF CORP	071014385	0	M2	SEAFORD MUNICIPAL WASTE WATER	302 E. KING STREET	SEAFORD	DE	SUSSEX	19973							NO				NO	 	
19973SCJHN100IN	1311209256965	000100425	STYRENE	TRI	Pounds																		2011	NO	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325211						38.65744	-75.62121	147245385								BASF CORP	071014385	0	M2	SEAFORD MUNICIPAL WASTE WATER	302 E. KING STREET	SEAFORD	DE	SUSSEX	19973							NO				NO	 	
19973SCJHN100IN	1311209256914	007664417	AMMONIA	TRI	Pounds																		2011	NO	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325211						38.65744	-75.62121	147245385								BASF CORP	071014385	749	M2	SEAFORD MUNICIPAL WASTE WATER	302 E. KING STREET	SEAFORD	DE	SUSSEX	19973							NO				NO	 	
19973SCJHN100IN	1311209256938	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325211						38.65744	-75.62121	147245385								BASF CORP	071014385	0	O 	SEAFORD MUNICIPAL WASTE WATER	302 E. KING STREET	SEAFORD	DE	SUSSEX	19973							NO				NO	 	
19973SCJHN100IN	1311209256940	000140885	ETHYL ACRYLATE	TRI	Pounds																		2011	NO	BASF CORP	100 INDUSTRIAL BLVD	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325211						38.65744	-75.62121	147245385								BASF CORP	071014385	0	M2	SEAFORD MUNICIPAL WASTE WATER	302 E. KING STREET	SEAFORD	DE	SUSSEX	19973							NO				NO	 	
19966NTRVT405ST	1311209534054	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	INTERVET INC	29160 INTERVET LN	MILLSBORO	SUSSEX	DE	19966	YES	NO	NO	NO								325414						38.58897	-75.28034									MERCK & CO INC	054554290	0		NA												NO	RON.VEROSKO@MERCK.COM			YES	 	
19804MDLLP305WA	1311209453594	000110543	N-HEXANE	TRI	Pounds																		2011	NO	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	0		NA												NO				NO	 	
19804MDLLP305WA	1311209453606	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	50962	C 	CITY OF WILMINGTON POTW	HAY ROAD	WILMINGTON	DE	NEW CASTLE	19801							NO				NO	 	
19804MDLLP305WA	1311209453582	000068122	N,N-DIMETHYLFORMAMIDE	TRI	Pounds																		2011	NO	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	38987	C 	CITY OF WILMINGTON POTW	HAY ROAD	WILMINGTON	DE	NEW CASTLE	19801							NO				NO	 	
19804MDLLP305WA	1311209453570	000067561	METHANOL	TRI	Pounds																		2011	NO	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	0		NA												NO				NO	 	
19975MNTRFCORNE	1311209072406	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	MOUNTAIRE FARMS INC SELBYVILLE PLANT	HOOSIER ST & RAILROAD AVE	SELBYVILLE	SUSSEX	DE	19975	YES	NO	NO	NO								311615						38.460667	-75.228167	091812669								MOUNTAIRE FARMS INC		0		NA												NO	RMARINO@MOUNTAIRE.COM			NO	 	
19975MNTRFCORNE	1311209072370	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	MOUNTAIRE FARMS INC SELBYVILLE PLANT	HOOSIER ST & RAILROAD AVE	SELBYVILLE	SUSSEX	DE	19975	YES	NO	NO	NO								311615						38.460667	-75.228167	091812669								MOUNTAIRE FARMS INC		0		NA												NO	RMARINO@MOUNTAIRE.COM			NO	 	
19936PPGNDCOUNT	1311209611449	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	PPG INDUSTRIES ARCHITECTURAL FINISHES	1886 LYNNBURY WOODS RD	DOVER	KENT	DE	19904	YES	NO	NO	NO								325510						39.23125	-75.59027	124864455								PPG INDUSTRIES INC	001344803	2071	O 	DELCORA WESTERN REGIONAL TREATMENT PLANT	3201 WEST FRONT STREET	CHESTER	PA	DELAWARE	19013							NO	MMAGEE@PPG.COM			NO	 	
19936PPGNDCOUNT	1311209611425	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	PPG INDUSTRIES ARCHITECTURAL FINISHES	1886 LYNNBURY WOODS RD	DOVER	KENT	DE	19904	YES	NO	NO	NO								325510						39.23125	-75.59027	124864455								PPG INDUSTRIES INC	001344803	1277	O 	DELCORA WESTERN REGIONAL TREATMENT PLANT	3201 WEST FRONT STREET	CHESTER	PA	DELAWARE	19013							NO	MMAGEE@PPG.COM			NO	 	
19936PPGNDCOUNT	1311209611464	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	PPG INDUSTRIES ARCHITECTURAL FINISHES	1886 LYNNBURY WOODS RD	DOVER	KENT	DE	19904	YES	NO	NO	NO								325510						39.23125	-75.59027	124864455								PPG INDUSTRIES INC	001344803	2366	O 	DELCORA WESTERN REGIONAL TREATMENT PLANT	3201 WEST FRONT STREET	CHESTER	PA	DELAWARE	19013							NO	MMAGEE@PPG.COM			YES	 	
19901PLYTXRIDGL	1311209115904	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	HANESBRANDS INC	631 RIDGELY ST - SUITE #1	DOVER	KENT	DE	199042772	YES	NO	NO	NO								313312	313320					39.162026	-75.536419	152857129								HANESBRANDS INC	621454722	53540	C 	KENT COUNTY REGIONAL WASTEWATE	ROUTE 2 BOX 93	MILFORD	DE	KENT	19963							NO	TOMMY.THOMPSON@HANESBRANDS.COM			NO	 	
19706CCDNTRIVER	1311209054271	007439976	MERCURY	PBT	Pounds																		2011	NO	OCCIDENTAL CHEMICAL CORP	1657 RIVER RD	NEW CASTLE	NEW CASTLE	DE	197205194	YES	NO	NO	NO								325181						39.60125	-75.610139	018968300								OCCIDENTAL PETROLEUM CORP	006908354	0		NA												NO	JACK_ARMSTRONG@OXY.COM			YES	 	
19809KPRDC120HA	1311209540121	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	IKO WILMINGTON PRODUCTION INC	120 HAY RD	WILMINGTON	NEW CASTLE	DE	19809	YES	NO	NO	NO								324122						39.747395	-75.505758	787809458								GOLDIS ENTERPRISES INC	788169886	0		NA												NO	CHRISTINE.SMITH@IKO.COM			NO	 	
19947PRDNC200SA	1311209830862	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	GEORGETOWN PROCESSING PLANT	20621 SAVANNAH RD	GEORGETOWN	SUSSEX	DE	19947	YES	NO	NO	NO								311615						38.77485	-75.1386	095279725								PERDUE FARMS INC	782989800	0		NA												NO	JULIE.DEYOUNG@PERDUE.COM	RR4		NO	 	
19947PRDNC200SA	1311209176433	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	GEORGETOWN PROCESSING PLANT	20621 SAVANNAH RD	GEORGETOWN	SUSSEX	DE	19947	YES	NO	NO	NO								311615						38.77485	-75.1386	095279725								PERDUE FARMS INC	782989800	0		NA												NO	JULIE.DEYOUNG@PERDUE.COM			NO	 	
19947PRDNC200SA	1311209830850	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	GEORGETOWN PROCESSING PLANT	20621 SAVANNAH RD	GEORGETOWN	SUSSEX	DE	19947	YES	NO	NO	NO								311615						38.77485	-75.1386	095279725								PERDUE FARMS INC	782989800	0		NA												NO	JULIE.DEYOUNG@PERDUE.COM	RR4		NO	 	
19947PRDNC200SA	1311209176445	000079210	PERACETIC ACID	TRI	Pounds																		2011	NO	GEORGETOWN PROCESSING PLANT	20621 SAVANNAH RD	GEORGETOWN	SUSSEX	DE	19947	YES	NO	NO	NO								311615						38.77485	-75.1386	095279725								PERDUE FARMS INC	782989800	0		NA												NO	JULIE.DEYOUNG@PERDUE.COM			NO	 	
19902DVRRF436SP	1311209187766	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	US DOD USAF DOVER AFB	436 CES/CC 600 CHEVRON AVE	DOVER AFB	KENT	DE	199025600	YES	NO	YES	NO								928110						39.12778	-75.46666			DE8570024010		DER00A02F				US DEPARTMENT OF DEFENSE		0		NA												YES	436AW.PA@US.AF.MIL			NO	 	
19902DVRRF436SP	1311209187739	000098828	CUMENE	TRI	Pounds																		2011	NO	US DOD USAF DOVER AFB	436 CES/CC 600 CHEVRON AVE	DOVER AFB	KENT	DE	199025600	YES	NO	YES	NO								928110						39.12778	-75.46666			DE8570024010		DER00A02F				US DEPARTMENT OF DEFENSE		0		NA												YES	436AW.PA@US.AF.MIL			NO	 	
19902DVRRF436SP	1311209187727	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	US DOD USAF DOVER AFB	436 CES/CC 600 CHEVRON AVE	DOVER AFB	KENT	DE	199025600	YES	NO	YES	NO								928110						39.12778	-75.46666			DE8570024010		DER00A02F				US DEPARTMENT OF DEFENSE		0		NA												YES	436AW.PA@US.AF.MIL			NO	 	
19902DVRRF436SP	1311209187741	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	US DOD USAF DOVER AFB	436 CES/CC 600 CHEVRON AVE	DOVER AFB	KENT	DE	199025600	YES	NO	YES	NO								928110						39.12778	-75.46666			DE8570024010		DER00A02F				US DEPARTMENT OF DEFENSE		0		NA												YES	436AW.PA@US.AF.MIL			NO	 	
19902DVRRF436SP	1311209187754	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	US DOD USAF DOVER AFB	436 CES/CC 600 CHEVRON AVE	DOVER AFB	KENT	DE	199025600	YES	NO	YES	NO								928110						39.12778	-75.46666			DE8570024010		DER00A02F				US DEPARTMENT OF DEFENSE		0		NA												YES	436AW.PA@US.AF.MIL			NO	 	
19902DVRRF436SP	1311209187715	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	US DOD USAF DOVER AFB	436 CES/CC 600 CHEVRON AVE	DOVER AFB	KENT	DE	199025600	NO	YES	YES	NO								928110						39.12778	-75.46666			DE8570024010		DER00A02F				US DEPARTMENT OF DEFENSE		0		NA												YES	436AW.PA@US.AF.MIL			YES	 	
19945MNTRF11DAI	1311209078411	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	MOUNTAIRE FARMS INC FRANKFORD FEED MILL	11 DAISEY ST	FRANKFORD	SUSSEX	DE	19945	YES	NO	NO	NO								311119						38.517613	-75.23699	091812669								MOUNTAIRE FARMS INC	091812669	0		NA												NO	RMARINO@MOUNTAIRE.COM			NO	 	
19720CMRCS213CH	1311209753639	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	FUJIFILM IMAGING COLORANTS INC	233 CHERRY LN	NEW CASTLE	NEW CASTLE	DE	19720	YES	NO	NO	NO								325910						39.69024	-75.54642	624269762								FUJIFILM HOLDINGS AMERICA CORP	060216165	750.5	C 	CITY OF WILMINGTON	HAY ROAD AND E. 12TH STREET	WILMINGTON	DE	NEW CASTLE	19809							NO	HJWILLIAMS@FUJIFILM.COM			NO	 	
19720CMRCS213CH	1311209753627	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	FUJIFILM IMAGING COLORANTS INC	233 CHERRY LN	NEW CASTLE	NEW CASTLE	DE	19720	YES	NO	NO	NO								325910						39.69024	-75.54642	624269762								FUJIFILM HOLDINGS AMERICA CORP	060216165	90.9	C 	CITY OF WILMINGTON	HAY ROAD AND E. 12TH STREET	WILMINGTON	DE	NEW CASTLE	19809							NO	HJWILLIAMS@FUJIFILM.COM			NO	 	
19933DLGRCPOBOX	1311209068410	007664417	AMMONIA	TRI	Pounds																		2011	NO	THE PICTSWEET CO - BRIDGEVILLE DE PLANT	18215 WESLEY CHURCH RD	BRIDGEVILLE	SUSSEX	DE	19933	YES	NO	NO	NO								311411						38.7363	-75.60792	007933104								PICTSWEET LLC	007933104	0		NA												NO	AWATTS@PICTSWEET.COM			NO	 	
19947MFGJSEIGHT	1311209428287	000100425	STYRENE	TRI	Pounds																		2011	NO	JUSTIN TANKS LLC	21413 CEDAR CREEK AVE	GEORGETOWN	SUSSEX	DE	199476306	YES	NO	NO	NO								326199						38.69384	-75.35199	021957444										0		NA												NO	EMSHORT@JUSTINTANKS.COM			NO	 	
19706THCHLRIVER	1311209615754	007782505	CHLORINE	TRI	Pounds																		2011	NO	KUEHNE CO	1645 RIVER RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								325188						39.643889	-75.629722	157688847								KUEHNE CO		0		NA												NO	AROGERS@KUEHNECOMPANY.COM			NO	 	
19938MTLMS100IN	1311209067279	007440020	NICKEL	TRI	Pounds																		2011	NO	METAL MASTERS FOOD SERVICE EQU IPMENT CO	100 INDUSTRIAL BLVD	CLAYTON	KENT	DE	19938	YES	NO	NO	NO								332322						39.29477	-75.63116	091811232								METAL MASTERS FOOD SERVICE EQUIPMENT CO INC	091811232	0		NA												NO	RMURPHY@EAGLEGRP.COM			YES	 	
19938MTLMS100IN	1311209067267	007440473	CHROMIUM	TRI	Pounds																		2011	NO	METAL MASTERS FOOD SERVICE EQU IPMENT CO	100 INDUSTRIAL BLVD	CLAYTON	KENT	DE	19938	YES	NO	NO	NO								332322						39.29477	-75.63116	091811232								METAL MASTERS FOOD SERVICE EQUIPMENT CO INC	091811232	0		NA												NO	RMURPHY@EAGLEGRP.COM			YES	 	
19713RHMHS5BELL	1311209744566	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	ROHM & HAAS ELECTRONIC MATERIALS CMP INC B7 B15	50 BELLEVUE RD	NEWARK	NEW CASTLE	DE	19713	YES	NO	NO	NO								313320	325991					39.64924	-75.7443	046554150								THE DOW CHEMICAL CO	001381581	0		NA												NO	PPALENA@DOW.COM			NO	 	
1972WVSDLW511CA	1311209788621	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	V&S DELAWARE GALVANIZING LLC	511 CARROLL DR	NEW CASTLE	NEW CASTLE	DE	19720	YES	NO	NO	NO								332812						39.650456	-75.596782									VOIGT & SCHWEITZER LLC		0		NA												NO		RR3		YES	 	
1972WVSDLW511CA	1311209715907	007439921	LEAD	TRI	Pounds																		2011	NO	V&S DELAWARE GALVANIZING LLC	511 CARROLL DR	NEW CASTLE	NEW CASTLE	DE	19720	YES	NO	NO	NO								332812						39.650456	-75.596782									VOIGT & SCHWEITZER LLC		0		NA												NO				YES	 	
19804RCKLN538FI	1311209190014	000108883	TOLUENE	TRI	Pounds																		2011	NO	AGILENT TECHNOLOGIES INC - NEWPORT SITE	538 FIRST STATE BLVD	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325998						39.713665	-75.633743	084963177								AGILENT TECHNOLOGIES INC	084963177	0		NA												NO	RENEE_LEWANDOWSKI@AGILENT.COM			NO	 	
19804RCKLN538FI	1311209190002	000067561	METHANOL	TRI	Pounds																		2011	NO	AGILENT TECHNOLOGIES INC - NEWPORT SITE	538 FIRST STATE BLVD	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325998						39.713665	-75.633743	084963177								AGILENT TECHNOLOGIES INC	084963177	0		NA												NO	RENEE_LEWANDOWSKI@AGILENT.COM			NO	 	
19804RCKLN538FI	1311209189998	000075058	ACETONITRILE	TRI	Pounds																		2011	NO	AGILENT TECHNOLOGIES INC - NEWPORT SITE	538 FIRST STATE BLVD	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325998						39.713665	-75.633743	084963177								AGILENT TECHNOLOGIES INC	084963177	0		NA												NO	RENEE_LEWANDOWSKI@AGILENT.COM			NO	 	
19973RNTCH111PA	1311209791983	000098953	NITROBENZENE	TRI	Pounds																		2011	NO	ORIENT CORP OF AMERICA	111 PARK AVE	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325132						38.66017	-75.62625	028865327										0	M2	SEAFORD WWTF	403 NANTICOKE AVENUE	SEAFORD	DE	SUSSEX	19973							NO	DAVE@ORIENT-USA.COM	RR4		NO	 	
