TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
57450CSSCL44COM	1312210612507	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	ASSOCIATED MILK PRODUCERS INC	127 COMMERCIAL AVE W	HOVEN	POTTER	SD	57450	YES	NO	NO	NO								311513	311514					45.249984	-99.800395	072002715								ASSOCIATED MILK PRODUCERS INC	072002715	6527	M1	HOVEN - CITY OF	SW1/4,SEC.5,T120N,R74W, POTTER	HOVEN	SD	POTTER	574500157							NO	KEVINH@VENTURECOMM.NET			NO	 	
57648MDMRCMAINS	1312210232726	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	DAIRICONCEPTS POLLOCK	104 MAIN ST	POLLOCK	CAMPBELL	SD	57648	YES	NO	NO	NO								311513						45.898605	-100.285957	045845948								DAIRICONCEPTS LP	157873659	0		NA												NO	JVOLK@DAIRICONCEPTS.COM			NO	 	
57648MDMRCMAINS	1312210232738	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	DAIRICONCEPTS POLLOCK	104 MAIN ST	POLLOCK	CAMPBELL	SD	57648	YES	NO	NO	NO								311513						45.898605	-100.285957	045845948								DAIRICONCEPTS LP	157873659	1.31	M2	POLLOCK WASTEWATER PLANT	NW QUARTER OF SECTION 22 TOWNSHIP 128N RANGE 78W	POLLOCK	SD	CAMPBELL	57648							NO	JVOLK@DAIRICONCEPTS.COM			NO	 	
57648MDMRCMAINS	1312210232740	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	DAIRICONCEPTS POLLOCK	104 MAIN ST	POLLOCK	CAMPBELL	SD	57648	YES	NO	NO	NO								311513						45.898605	-100.285957	045845948								DAIRICONCEPTS LP	157873659	0		NA												NO	JVOLK@DAIRICONCEPTS.COM			NO	 	
57102RVNND205EA	1312210442632	007439921	LEAD	TRI	Pounds																		2012	NO	RAVEN INDUSTRIES INC	205 E 6TH ST	SIOUX FALLS	MINNEHAHA	SD	57104	YES	NO	NO	NO								334418						43.550808	-96.724772	007257348								RAVEN INDUSTRIES INC		0		NA												NO				YES	 	
57201NGSND315WA	1312210671158	007439921	LEAD	TRI	Pounds																		2012	NO	ANGUS-PALM	315 AIRPORT DR	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								333120						44.926785	-97.155647	188135008								WORTHINGTON INDUSTRIES INC.	004312401	0		NA												NO	CMLYTTLE@WORTHINGTONINDUSTRIES.COM			YES	 	
57201MNNST600QU	1312210455034	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	MINNESOTA RUBBER & PLASTICS	600 QUADEE DR	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								326291	326299					44.893575	-97.139518	006198980								QUADION LLC	006477244	6	M2	WATERTOWN - CITY OF	23 2ND STREET NORTHEAST	WATERTOWN	SD	CODINGTON	572013623							NO	RAPETERSON@MNRUBBER.COM			YES	 	
57107HRLLR5100W	1312209934367	007439921	LEAD	TRI	Pounds																		2012	NO	HI ROLLER CONVEYORS	5100 W 12TH ST	SIOUX FALLS	MINNEHAHA	SD	571070551	YES	NO	NO	NO								333922						43.54416	-96.78749	102292745								HI ROLLER CONVEYORS		0		NA												NO	EPCRA@USCOMPLIANCE.COM			YES	 	
57059BRNNT851WA	1312210540403	000110543	N-HEXANE	TRI	Pounds																		2012	NO	POET RESEARCH CENTER INC	851 WASHINGTON ST	SCOTLAND	BON HOMME	SD	57059	YES	NO	NO	NO								325193						43.1468	-97.7264	189046659										0		NA												NO	DAVE.BUSHONG@POET.COM			NO	 	
57059BRNNT851WA	1312210540389	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	POET RESEARCH CENTER INC	851 WASHINGTON ST	SCOTLAND	BON HOMME	SD	57059	YES	NO	NO	NO								325193						43.1468	-97.7264	189046659										0		NA												NO	DAVE.BUSHONG@POET.COM			NO	 	
57006TWNCT101SU	1312210798359	007440473	CHROMIUM	TRI	Pounds																		2012	NO	TWIN CITY FAN COS BROOKINGS	101 SUNRISE RIDGE RD S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								333412						44.306015	-96.762064	066541194								TWIN CITY FAN COS		0	M2	BROOKINGS - CITY OF	311 3RD AVENUE	BROOKINGS	SD	BROOKINGS	570061908							NO	DDEJARNETTE@TCF.COM			YES	 	
57006TWNCT101SU	1312210798397	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	TWIN CITY FAN COS BROOKINGS	101 SUNRISE RIDGE RD S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								333412						44.306015	-96.762064	066541194								TWIN CITY FAN COS		0		NA												NO	DDEJARNETTE@TCF.COM			NO	 	
57006TWNCT101SU	1312210798373	007440020	NICKEL	TRI	Pounds																		2012	NO	TWIN CITY FAN COS BROOKINGS	101 SUNRISE RIDGE RD S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								333412						44.306015	-96.762064	066541194								TWIN CITY FAN COS		0	M2	BROOKINGS - CITY OF	311 3RD AVENUE	BROOKINGS	SD	BROOKINGS	570061908							NO	DDEJARNETTE@TCF.COM			YES	 	
57732SPFND2GILT	1312210825725	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	US EPA FUND SUPERFUND SITES GILT EDGE MINE SUPERFUND SITE	11898 GILT EDGE RD	DEADWOOD	LAWRENCE	SD	57732	YES	NO	NO	NO								562211						44.329444	-103.67			SDD987673985						US ENVIRONMENTAL PROTECTION AGENCY - SUPERFUND SITES		0		NA												NO	SCHLEBUSCHM@CDMSMITH.COM			YES	 	
57732SPFND2GILT	1312210825612	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	US EPA FUND SUPERFUND SITES GILT EDGE MINE SUPERFUND SITE	11898 GILT EDGE RD	DEADWOOD	LAWRENCE	SD	57732	YES	NO	NO	NO								562211						44.329444	-103.67			SDD987673985						US ENVIRONMENTAL PROTECTION AGENCY - SUPERFUND SITES		0		NA												NO	SCHLEBUSCHM@CDMSMITH.COM			YES	 	
57301TSHBM901NF	1312210137422	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2012	NO	TOSHIBA AMERICA BUSINESS SOLUTIONS INC TONER PRODUCTS DIV	901 N FOSTER ST	MITCHELL	DAVISON	SD	57301	YES	NO	NO	NO								325992						43.714704	-98.007452	194096525								TOSHIBA AMERICA BUSINESS SOLUTIONS INC		5	O 	CITY OF MITCHELL POTW	RR #1	MITCHELL	SD	DAVISON	57301							NO	BILL.NYGARD@TABS.TOSHIBA.COM			NO	 	
57075DKTTH46269	1312210008405	000067561	METHANOL	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57075DKTTH46269	1312210008367	007664417	AMMONIA	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57075DKTTH46269	1312210008381	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57075DKTTH46269	1312210008393	000064186	FORMIC ACID	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57075DKTTH46269	1312210008355	000107028	ACROLEIN	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57075DKTTH46269	1312210008417	000110543	N-HEXANE	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57075DKTTH46269	1312210008342	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	DAKOTA ETHANOL LLC	46269 SD HWY 34	WENTWORTH	LAKE	SD	57075	YES	NO	NO	NO								325193						43.995672	-96.965315	021736819										0		NA												NO	SMUNDT@DAKOTAETHANOL.COM			NO	 	
57201TWNCT122CE	1312210543397	007439921	LEAD	TRI	Pounds																		2012	NO	TWIN CITY DIE CASTINGS CO - WATERTOWN DIV	122 CESSNA ST NW	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								331521						44.929167	-97.157222	006252001								TWIN CITY DIE CASTINGS CO	006252001	0		NA												NO	WAYNEC@TCDCINC.COM			YES	 	
57201TWNCT122CE	1312210543361	007440508	COPPER	TRI	Pounds																		2012	NO	TWIN CITY DIE CASTINGS CO - WATERTOWN DIV	122 CESSNA ST NW	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								331521						44.929167	-97.157222	006252001								TWIN CITY DIE CASTINGS CO	006252001	0		NA												NO	WAYNEC@TCDCINC.COM			YES	 	
57201GLCLL30120	1312210377887	000064186	FORMIC ACID	TRI	Pounds																		2012	NO	GLACIAL LAKES ENERGY LLC	301 20TH AVE SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								325193						44.877187	-97.109518	030201144										0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
57201GLCLL30120	1312210377901	000067561	METHANOL	TRI	Pounds																		2012	NO	GLACIAL LAKES ENERGY LLC	301 20TH AVE SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								325193						44.877187	-97.109518	030201144										0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
57201GLCLL30120	1312210377952	000110543	N-HEXANE	TRI	Pounds																		2012	NO	GLACIAL LAKES ENERGY LLC	301 20TH AVE SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								325193						44.877187	-97.109518	030201144										0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
57201GLCLL30120	1312210377812	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	GLACIAL LAKES ENERGY LLC	301 20TH AVE SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								325193						44.877187	-97.109518	030201144										0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
57201GLCLL30120	1312210377824	007664417	AMMONIA	TRI	Pounds																		2012	NO	GLACIAL LAKES ENERGY LLC	301 20TH AVE SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								325193						44.877187	-97.109518	030201144										0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
57104RVNND101E6	1312210442620	007439921	LEAD	TRI	Pounds																		2012	NO	RAVEN INDUSTRIES INC	101 E 6TH ST	SIOUX FALLS	MINNEHAHA	SD	57104	YES	NO	NO	NO								334418						43.5513	-96.72679	007257348								RAVEN INDUSTRIES INC		0		NA												NO				YES	 	
5740WBRDNX28WHW	1312210384549	007439921	LEAD	TRI	Pounds																		2012	NO	GCC-ABERDEEN	2800 W HWY 12	ABERDEEN	BROWN	SD	57401	YES	NO	NO	NO								327320						45.45786	-98.53005	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM	RR5		YES	 	
57350BNNRN9915T	1312210294385	007439921	LEAD	TRI	Pounds																		2012	NO	BANNER ENGINEERING CORP	99 15TH ST NW	HURON	BEADLE	SD	57350	YES	NO	NO	NO								335999						44.385556	-98.215833	006199400								BANNER ENGINEERING CORP	006199400	0		NA												NO	VMILLER@BANENG.COM			YES	 	
5745WBRDNN13435	1312210377949	000064186	FORMIC ACID	TRI	Pounds																		2012	NO	ABERDEEN ENERGY LLC	13435 370TH AVE	MINA	EDMUNDS	SD	57451	YES	NO	NO	NO								325193						45.442417	-98.787139	030201144								GLACIAL LAKES ENERGY LLC		0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
5745WBRDNN13435	1312210377851	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	ABERDEEN ENERGY LLC	13435 370TH AVE	MINA	EDMUNDS	SD	57451	YES	NO	NO	NO								325193						45.442417	-98.787139	030201144								GLACIAL LAKES ENERGY LLC		0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
5745WBRDNN13435	1312210377964	000067561	METHANOL	TRI	Pounds																		2012	NO	ABERDEEN ENERGY LLC	13435 370TH AVE	MINA	EDMUNDS	SD	57451	YES	NO	NO	NO								325193						45.442417	-98.787139	030201144								GLACIAL LAKES ENERGY LLC		0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
5745WBRDNN13435	1312210377990	000110543	N-HEXANE	TRI	Pounds																		2012	NO	ABERDEEN ENERGY LLC	13435 370TH AVE	MINA	EDMUNDS	SD	57451	YES	NO	NO	NO								325193						45.442417	-98.787139	030201144								GLACIAL LAKES ENERGY LLC		0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
5745WBRDNN13435	1312210377899	007664417	AMMONIA	TRI	Pounds																		2012	NO	ABERDEEN ENERGY LLC	13435 370TH AVE	MINA	EDMUNDS	SD	57451	YES	NO	NO	NO								325193						45.442417	-98.787139	030201144								GLACIAL LAKES ENERGY LLC		0		NA												NO	PETE@GLACIALLAKESENERGY.COM			NO	 	
57301PRRTH45924	1312210140947	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	PRAIRIE ETHANOL LLC (DBA POET BIOREFINING) MITCHELL	40509 247TH ST	MITCHELL	DAVISON	SD	57301	YES	NO	NO	NO								325193						43.800167	-98.103722	780158312										0		NA												NO	BECKY.PITZ@POET.COM			NO	 	
57301PRRTH45924	1312210140974	000110543	N-HEXANE	TRI	Pounds																		2012	NO	PRAIRIE ETHANOL LLC (DBA POET BIOREFINING) MITCHELL	40509 247TH ST	MITCHELL	DAVISON	SD	57301	YES	NO	NO	NO								325193						43.800167	-98.103722	780158312										0		NA												NO	BECKY.PITZ@POET.COM			NO	 	
57301PRRTH45924	1312210140962	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	PRAIRIE ETHANOL LLC (DBA POET BIOREFINING) MITCHELL	40509 247TH ST	MITCHELL	DAVISON	SD	57301	YES	NO	NO	NO								325193						43.800167	-98.103722	780158312										0		NA												NO	BECKY.PITZ@POET.COM			NO	 	
5707WLMRDT224WE	1312210118675	007440508	COPPER	TRI	Pounds																		2012	NO	L&M RADIATOR	2204 W CITY LIMITS RD	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336399						42.890878	-97.417101	022818538								L&M RADIATOR	022818538	1	C 	YANKTON - CITY OF	S1/2 S18 T93N R55W	YANKTON	SD	YANKTON	57078							NO	DCHISHOLM@MESABI.COM			YES	 	
5707WLMRDT224WE	1312210118687	007439921	LEAD	TRI	Pounds																		2012	NO	L&M RADIATOR	2204 W CITY LIMITS RD	YANKTON	YANKTON	SD	57078	YES	NO	NO	NO								336399						42.890878	-97.417101	022818538								L&M RADIATOR	022818538	1	C 	YANKTON - CITY OF	S1/2 S18 T93N R55W	YANKTON	SD	YANKTON	57078							NO	DCHISHOLM@MESABI.COM			YES	 	
57262WDLND2415E	1312209991619	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	WOODLAND CABINETRY INC	2415 SD HWY 10	SISSETON	ROBERTS	SD	57262	YES	NO	NO	NO								337110						45.659783	-97.110373	884188269										0		NA												NO	MIKET@WOODLANDCABINETRY.COM			NO	 	
5700WTHBRG6WILL	1312210540581	000100414	ETHYLBENZENE	TRI	Pounds																		2012	NO	THE BERGQUIST CO	600 WILLOW ST	BRANDON	MINNEHAHA	SD	57005	YES	NO	NO	NO								334419						43.55441	-96.751	071791503								THE BERGQUIST CO	071791503	0		NA												NO	KEVINE@BERGQUISTCOMPANY.COM			NO	 	
5700WTHBRG6WILL	1312210540593	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	THE BERGQUIST CO	600 WILLOW ST	BRANDON	MINNEHAHA	SD	57005	YES	NO	NO	NO								334419						43.55441	-96.751	071791503								THE BERGQUIST CO	071791503	0		NA												NO	KEVINE@BERGQUISTCOMPANY.COM			NO	 	
57064DTSNC27157	1312210288268	007439965	MANGANESE	TRI	Pounds																		2012	NO	LECTRUS	27157 470TH AVE	TEA	LINCOLN	SD	57064	YES	NO	NO	NO								332311						43.45282	-96.8064	099557951								LECTRUS CORP		0		NA												NO	EPCRA@USCOMPLIANCE.COM			YES	 	
57064DTSNC27157	1312210288256	007439921	LEAD	TRI	Pounds																		2012	NO	LECTRUS	27157 470TH AVE	TEA	LINCOLN	SD	57064	YES	NO	NO	NO								332311						43.45282	-96.8064	099557951								LECTRUS CORP		0		NA												NO	EPCRA@USCOMPLIANCE.COM			YES	 	
57104SRFRC1201W	1312209924214	000091203	NAPHTHALENE	TRI	Pounds																		2012	NO	US DOD USAF JOE FOSS FIELD ANG SD	1201 W ALGONQUIN ST	SIOUX FALLS	MINNEHAHA	SD	571040264	YES	NO	YES	NO								928110						43.572811	-96.742924									US DEPARTMENT OF DEFENSE		0		NA												YES	REID.CHRISTOPHERSON@ANG.AF.MIL			NO	 	
57260TRSTT47333	1312210869513	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	RED RIVER ENERGY LLC	47333 104TH ST	ROSHOLT	ROBERTS	SD	57260	YES	NO	NO	NO								325193						45.849959	-96.717019	785568358										0		NA												NO	MICK.MILLER@ENERGETIXLLC.COM	RR5		NO	 	
57260TRSTT47333	1312210869549	000110543	N-HEXANE	TRI	Pounds																		2012	NO	RED RIVER ENERGY LLC	47333 104TH ST	ROSHOLT	ROBERTS	SD	57260	YES	NO	NO	NO								325193						45.849959	-96.717019	785568358										0		NA												NO	MICK.MILLER@ENERGETIXLLC.COM	RR5		NO	 	
57260TRSTT47333	1312210869525	007664417	AMMONIA	TRI	Pounds																		2012	NO	RED RIVER ENERGY LLC	47333 104TH ST	ROSHOLT	ROBERTS	SD	57260	YES	NO	NO	NO								325193						45.849959	-96.717019	785568358										0		NA												NO	MICK.MILLER@ENERGETIXLLC.COM	RR5		NO	 	
57401BNNRN715NC	1312210294397	007439921	LEAD	TRI	Pounds																		2012	NO	BANNER ENGINEERING CORP	715 N COUNTY RD 19	ABERDEEN	BROWN	SD	57401	YES	NO	NO	NO								335999						45.4725	-98.433611	006199400								BANNER ENGINEERING CORP	006199400	.01	M2	ABERDEEN WWT	38781 135TH ST	ABERDEEN	SD	BROWN	574014215							NO	VMILLER@BANENG.COM			YES	 	
57301TCFXLOHLMA	1312210798310	007440473	CHROMIUM	TRI	Pounds																		2012	NO	TWIN CITY FAN COS MITCHELL	23RD & OHLMAN	MITCHELL	DAVISON	SD	57301	YES	NO	NO	NO								333412						43.731039	-98.047367	066541194										0	M2	MITCHELL - CITY OF - LANDFILL	2141 EAST HAVENS	MITCHELL	SD	DAVISON	57301							NO	DDEJARNETTE@TCF.COM			YES	 	
57006MCMPN60122	1312210309605	000108883	TOLUENE	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	0		NA												NO	ARGETTUBG@MMM.COM			NO	 	
57006MCMPN60122	1312210309579	000100414	ETHYLBENZENE	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	0		NA												NO	ARGETTUBG@MMM.COM			NO	 	
57006MCMPN60122	1312210309631	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	67	O 	BROOKINGS - CITY OF	311 3RD AVENUE	BROOKINGS	SD	BROOKINGS	570061908							NO	ARGETTUBG@MMM.COM			YES	 	
57006MCMPN60122	1312210309567	000110827	CYCLOHEXANE	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	0		NA												NO	ARGETTUBG@MMM.COM			NO	 	
57006MCMPN60122	1312210309617	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	0		NA												NO	ARGETTUBG@MMM.COM			NO	 	
57006MCMPN60122	1312210309581	000067561	METHANOL	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	0		NA												NO	ARGETTUBG@MMM.COM			NO	 	
57006MCMPN60122	1312210309593	000110543	N-HEXANE	TRI	Pounds																		2012	NO	3M CO BROOKINGS	601 22ND AVE S	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								339113	339112					44.296035	-96.764546	078668696								3M CO	006173082	0		NA												NO	ARGETTUBG@MMM.COM			NO	 	
57078PRTCNW21ST	1312210034575	007439965	MANGANESE	TRI	Pounds																		2012	NO	KOLBERG-PIONEER INC	700 W 21ST ST	YANKTON	YANKTON	SD	570780020	YES	NO	NO	NO								333120	333922	333131				42.892219	-97.404504	969475763		SDD007498421						ASTEC INDUSTRIES INC	061308649	0		NA												NO	MARKLUCHTEL@KOLBERGPIONEER.COM			YES	 	
57248LKNRD408DA	1312210824951	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	LAKE NORDEN CHEESE CO	408 DAKOTA ST	LAKE NORDEN	HAMLIN	SD	57248	YES	NO	NO	NO								311513						44.579444	-97.210556	151593662		SDD987668286		SD0025411				DAVISCO FOODS INTERNATIONAL		0		NA												NO	TIM.COSSETTE@DAVISCOFOODS.COM			NO	 	
57248LKNRD408DA	1312210824900	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	LAKE NORDEN CHEESE CO	408 DAKOTA ST	LAKE NORDEN	HAMLIN	SD	57248	YES	NO	NO	NO								311513						44.579444	-97.210556	151593662		SDD987668286		SD0025411				DAVISCO FOODS INTERNATIONAL		0		NA												NO	TIM.COSSETTE@DAVISCOFOODS.COM			NO	 	
57701LTRMX2112E	1312210594382	007439921	LEAD	TRI	Pounds																		2012	NO	ULTRAMAX AMMUNITION	2112 ELK VALE RD	RAPID CITY	PENNINGTON	SD	57701	YES	NO	NO	NO								332993						44.106039	-103.1513	150649010										2	M1	RAPID CITY LANDFILL	5555 HIGHWAY 79	RAPID CITY	SD	PENNINGTON	57701							NO	KRDEHLER@Q.COM			YES	 	
57034SXRVR29619	1312210300416	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	SIOUX RIVER ETHANOL (POET BIOREFINING-HUDSON)	29619 SPUR AVE	HUDSON	LINCOLN	SD	57034	YES	NO	NO	NO								325193						43.098056	-96.474722	131990405										0		NA												NO				NO	 	
57034SXRVR29619	1312210300455	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	SIOUX RIVER ETHANOL (POET BIOREFINING-HUDSON)	29619 SPUR AVE	HUDSON	LINCOLN	SD	57034	YES	NO	NO	NO								325193						43.098056	-96.474722	131990405										0		NA												NO				NO	 	
57034SXRVR29619	1312210300479	000110543	N-HEXANE	TRI	Pounds																		2012	NO	SIOUX RIVER ETHANOL (POET BIOREFINING-HUDSON)	29619 SPUR AVE	HUDSON	LINCOLN	SD	57034	YES	NO	NO	NO								325193						43.098056	-96.474722	131990405										0		NA												NO				NO	 	
5704WMRNNR27283	1312210755892	000067561	METHANOL	TRI	Pounds																		2012	NO	NUGEN ENERGY LLC	27283 447TH AVE	MARION	TURNER	SD	57043	YES	NO	NO	NO								325193						43.432639	-97.26088	930739987										0		NA												NO	ARIEDELL@NUGENMARION.COM			NO	 	
5704WMRNNR27283	1312210755866	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	NUGEN ENERGY LLC	27283 447TH AVE	MARION	TURNER	SD	57043	YES	NO	NO	NO								325193						43.432639	-97.26088	930739987										0		NA												NO	ARIEDELL@NUGENMARION.COM			NO	 	
5704WMRNNR27283	1312210755878	000064186	FORMIC ACID	TRI	Pounds																		2012	NO	NUGEN ENERGY LLC	27283 447TH AVE	MARION	TURNER	SD	57043	YES	NO	NO	NO								325193						43.432639	-97.26088	930739987										0		NA												NO	ARIEDELL@NUGENMARION.COM			NO	 	
5704WMRNNR27283	1312210755815	000107028	ACROLEIN	TRI	Pounds																		2012	NO	NUGEN ENERGY LLC	27283 447TH AVE	MARION	TURNER	SD	57043	YES	NO	NO	NO								325193						43.432639	-97.26088	930739987										0		NA												NO	ARIEDELL@NUGENMARION.COM			NO	 	
5704WMRNNR27283	1312210755916	000110543	N-HEXANE	TRI	Pounds																		2012	NO	NUGEN ENERGY LLC	27283 447TH AVE	MARION	TURNER	SD	57043	YES	NO	NO	NO								325193						43.432639	-97.26088	930739987										0		NA												NO	ARIEDELL@NUGENMARION.COM			NO	 	
