REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	99801KNNCT13401	HECLA GREENS CREEK MINING CO	13401 GLACIER HWY	JUNEAU	JUNEAU	AK	99801			YES	NO	NO	NO								212231	212222	212221				58.081802	-134.641206	841026255								HECLA MINING CO	006927610	1313211309315	N458	MERCURY COMPOUNDS	PBT	Pounds																		13611	14242.74	13300	12400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	13611	14242.74	13300	12400	0	0	0	0	0	0	0	0	NO	CWALLACE@HECLA-MINING.COM			YES	 	
2013	NO	99801KNNCT13401	HECLA GREENS CREEK MINING CO	13401 GLACIER HWY	JUNEAU	JUNEAU	AK	99801			YES	NO	NO	NO								212231	212222	212221				58.081802	-134.641206	841026255								HECLA MINING CO	006927610	1313211309291	N420	LEAD COMPOUNDS	PBT	Pounds																		16048284	16822044	15700000	14700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	16048284	16822044	15700000	14700000	0	0	0	0	0	0	0	0	NO	CWALLACE@HECLA-MINING.COM			YES	 	
2013	NO	99701GRTWS4199S	BRENNTAG PACIFIC INC	4199 S LATHROP ST	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701			YES	NO	NO	NO								424690						64.804287	-147.742338	145245192								BRENNTAG N.A. INC	145245192	1313210997870	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SMILLER@BRENNTAG.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179597	000091203	NAPHTHALENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179419	000071432	BENZENE	TRI	Pounds																		437	405	405	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	437	405	405	405	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179559	N458	MERCURY COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			YES	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179585	000110543	N-HEXANE	TRI	Pounds																		390	324	316	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	390	324	316	316	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179650	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		129	122	116	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	129	122	116	116	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179433	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179611	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179458	000110827	CYCLOHEXANE	TRI	Pounds																		184	158	148	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	184	158	148	148	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179484	000100414	ETHYLBENZENE	TRI	Pounds																		27	38	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	27	38	38	38	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179371	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		15	16	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	15	16	15	15	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179647	000108883	TOLUENE	TRI	Pounds																		347	311	301	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	347	311	301	301	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179395	007664417	AMMONIA	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179522	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			YES	 	
2013	NO	99611KNPPLMILE2	KENAI PIPELINE CO - KPL FACILITY	MILE 22.5 KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.683603	-151.367204									TESORO CORP	008133480	1313211179508	007783064	HYDROGEN SULFIDE	TRI	Pounds																		120	161	161	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	120	161	161	161	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401613	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		736	721	721	721	0	0	0	0	8962	12022	12022	12022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	728	642	642	642	0	0	0	0	8	79	79	79	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401599	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401551	000100414	ETHYLBENZENE	TRI	Pounds																		152	147	147	147	0	0	0	0	1816	2429	2429	2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	150	131	131	131	0	0	0	0	2	16	16	16	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401575	000110543	N-HEXANE	TRI	Pounds																		676	593	593	593	0	0	0	0	1656	2213	2213	2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	675	579	579	579	0	0	0	0	1	14	14	14	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401548	000110827	CYCLOHEXANE	TRI	Pounds																		144	143	143	143	0	0	0	0	887	1190	1190	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	143	135	135	135	0	0	0	0	1	8	8	8	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401536	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401601	000108883	TOLUENE	TRI	Pounds																		1309	1180	1180	1180	0	0	0	0	10451	14022	14022	14022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	1300	1090	1090	1090	0	0	0	0	9	90	90	90	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401563	N420	LEAD COMPOUNDS	PBT	Pounds																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			YES	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401524	000071432	BENZENE	TRI	Pounds																		422	368	368	368	0	0	0	0	1550	2083	2083	2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	421	355	355	355	0	0	0	0	1	13	13	13	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401587	000091203	NAPHTHALENE	TRI	Pounds																		5	11	11	11	0	0	0	0	268	369	369	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	5	7	7	7	0	0	0	0	0	4	4	4	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99501TSRLS1522P	TESORO LOGISTICS GP LLC - ANCHOR AGE TERMINAL	1522 PORT RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						60.808079	-148.940007									TESORO CORP	008133480	1313211401512	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		108	146	146	146	0	0	0	0	1925	2597	2597	2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	106	126	126	126	0	0	0	0	2	20	20	20	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99704SRFRC200AS	US DOD USAF CLEAR AFS	200 A ST	CLEAR	DENALI	AK	997040013			YES	NO	YES	NO								928110						64.291756	-149.183476									US DEPARTMENT OF DEFENSE		1313211050479	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		.128	.128	.128	.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.94	NA	NA																															0	0	0	0	.128	.128	.128	.128	0	0	0	0	0	0	0	0	YES	JENNIFER.JEFFRIES@US.AF.MIL			NO	 	
2013	NO	99704SRFRC200AS	US DOD USAF CLEAR AFS	200 A ST	CLEAR	DENALI	AK	997040013			YES	NO	YES	NO								928110						64.291756	-149.183476									US DEPARTMENT OF DEFENSE		1313211050481	N420	LEAD COMPOUNDS	PBT	Pounds																		236.6	237.8	237.5	237.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.92	NA	NA																															198	197	198	198	3.6	3.3	3.5	3.5	35	37.5	36	36	0	0	0	0	YES	JENNIFER.JEFFRIES@US.AF.MIL			YES	 	
2013	NO	99705PTRST1200H	PETRO STAR INC NORTH POLE REFINERY	1200 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								324110						64.735075	-147.344709	131463705								ARCTIC SLOPE REGIONAL CORP		1313211535404	000071432	BENZENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	LVLEWIS@PETROSTAR.COM			NO	 	
2013	NO	99686PTRST25MIL	PETRO STAR VALDEZ REFINERY	2.5 MILE DAYVILLE RD	VALDEZ	VALDEZ-CORDOVA	AK	99686			YES	NO	NO	NO								324110						61.083809	-146.250842	131463705								ARCTIC SLOPE REGIONAL CORP		1313211535392	000071432	BENZENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	LVLEWIS@PETROSTAR.COM			NO	 	
2013	NO	99737SRMYFRICHA	US ARMY DONNELLY TRAINING AREA	RICHARDSON HWY	DELTA JUNCTION	SOUTHEAST FAIRBANKS	AK	99737			YES	NO	YES	NO								928110						63.98791	-145.72487									US DEPARTMENT OF DEFENSE		1313211317514	007439921	LEAD	TRI	Pounds																		2388.6	3188	3188	3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.33	NA	NA																															0	0	0	0	2388.6	3188	3188	3188	0	0	0	0	0	0	0	0	YES	ERIC.M.DICK2.CIV@MAIL.MIL			YES	 	
2013	NO	99737SRMYFRICHA	US ARMY DONNELLY TRAINING AREA	RICHARDSON HWY	DELTA JUNCTION	SOUTHEAST FAIRBANKS	AK	99737			YES	NO	YES	NO								928110						63.98791	-145.72487									US DEPARTMENT OF DEFENSE		1313211317540	N420	LEAD COMPOUNDS	PBT	Pounds																		17.8	19	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3.06	NA	NA																															0	0	0	0	17.8	19	19	19	0	0	0	0	0	0	0	0	YES	ERIC.M.DICK2.CIV@MAIL.MIL			YES	 	
2013	NO	99737SRMYFRICHA	US ARMY DONNELLY TRAINING AREA	RICHARDSON HWY	DELTA JUNCTION	SOUTHEAST FAIRBANKS	AK	99737			YES	NO	YES	NO								928110						63.98791	-145.72487									US DEPARTMENT OF DEFENSE		1313211317464	007429905	ALUMINUM (FUME OR DUST)	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.82	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YES	ERIC.M.DICK2.CIV@MAIL.MIL			YES	 	
2013	NO	99737SRMYFRICHA	US ARMY DONNELLY TRAINING AREA	RICHARDSON HWY	DELTA JUNCTION	SOUTHEAST FAIRBANKS	AK	99737			YES	NO	YES	NO								928110						63.98791	-145.72487									US DEPARTMENT OF DEFENSE		1313211317490	007440508	COPPER	TRI	Pounds																		2385	27868	27868	27868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11.68	NA	NA																															0	0	0	0	2385	27868	27868	27868	0	0	0	0	0	0	0	0	YES	ERIC.M.DICK2.CIV@MAIL.MIL			YES	 	
2013	NO	99901SCSTG1300S	US COAST GUARD BASE KETCHIKAN	1300 STEDMAN ST	KETCHIKAN	KETCHIKAN GATEWAY	AK	99901			YES	NO	YES	NO								336611	332999					55.3338	-131.62543									US DEPARTMENT OF HOMELAND SECURITY		1313210979011	007439921	LEAD	TRI	Pounds																		0	1.4932	1.4932	1.4932	0	0	0	0	0	0	0	0	0	0	0	0	242.8439	821.604	850	850	0	0	0	0	0	0	0	0		2.63	NA	NA																															0	0	0	0	0	.4932	.4932	.4932	0	1	1	1	0	0	0	0	YES	CHRIS.A.ROSE@USCG.MIL			YES	 	
2013	NO	99553TRDNTAKUTA	TRIDENT SEAFOODS CORP AKUTAN SHORE PLANT	1 SALMON LN	AKUTAN	ALEUTIANS EAST	AK	99553			YES	NO	NO	NO								311712						54.132189	-165.786894	800503575								TRIDENT SEAFOODS CORP	063362370	1313211396977	007664417	AMMONIA	TRI	Pounds																		3540	3540	3600	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.06	NA	NA																															0	0	0	0	3540	3540	3600	3600	0	0	0	0	0	0	0	0	NO	STEPHENF@TRIDENTSEAFOODS.COM			NO	 	
